parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Project
ANA_tox,RA178 ,,,178,454,,2024-07-23,7:30:00 AM,0,0.50,,ug/L,1.004,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
ANA_tox,RA178 ,,,178,454,,2024-07-23,7:30:00 AM,0,0.50,,ug/L,0.746,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
ANA_tox,RA179 ,,,179,014,,2024-07-23,8:44:00 AM,0,0.50,,ug/L,0.128,,,Tishomingo,Tishomingo 1,Below detection limit,,SLAP
ANA_tox,RA179 ,,,179,014,,2024-07-23,8:44:00 AM,0,0.50,,ug/L,0.149,,,Tishomingo,Tishomingo 1,Below detection limit,,SLAP
ANA_tox,RA180 ,,,180,021,,2024-07-23,10:47:00 AM,0,0.50,,ug/L,0.069,,,Goose_Creek,Goose Creek 1,Below detection limit,,SLAP
ANA_tox,RA180 ,,,180,021,,2024-07-23,10:47:00 AM,0,0.50,,ug/L,0.024,,,Goose_Creek,Goose Creek 1,Below detection limit,,SLAP
ANA_tox,RA181 ,,,181,018,,2024-07-23,12:46:00 PM,0,0.50,,ug/L,0.123,,,Capri,Capri 1,Below detection limit,,SLAP
ANA_tox,RA181 ,,,181,018,,2024-07-23,12:46:00 PM,0,0.50,,ug/L,0.052,,,Capri,Capri 1,Below detection limit,,SLAP
ANA_tox,RA182 ,,,182,112,,2024-07-23,2:27:00 PM,0,0.50,,ug/L,0.056,,,Shayne,Shayne 1,Below detection limit,,SLAP
ANA_tox,RA182 ,,,182,112,,2024-07-23,2:27:00 PM,0,0.50,,ug/L,0.058,,,Shayne,Shayne 1,Below detection limit,,SLAP
ANA_tox,RA183 ,,,183,186,,2024-07-23,4:03:00 PM,0,0.50,,ug/L,0.161,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
ANA_tox,RA183 ,,,183,186,,2024-07-23,4:03:00 PM,0,0.50,,ug/L,0.173,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
ANA_tox,RA184 ,,,184,030,,2024-07-24,7:45:00 AM,0,0.50,,ug/L,0.073,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
ANA_tox,RA184 ,,,184,030,,2024-07-24,7:45:00 AM,0,0.50,,ug/L,0.103,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
ANA_tox,RA185 ,,,185,036,,2024-07-24,9:54:00 AM,0,0.50,,ug/L,0.054,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
ANA_tox,RA185 ,,,185,036,,2024-07-24,9:54:00 AM,0,0.50,,ug/L,0.064,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
ANA_tox,RA186 ,,,186,110-FD,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.068,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA186 ,,,186,110-FD,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.037,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA187 ,,,187,110,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.101,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA187 ,,,187,110,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.068,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA188 ,,,188,219,,2024-07-29,11:11:00 AM,0,0.50,,ug/L,0.051,,,Dairy_1,Dairy 1 1,Below detection limit,,SLAP
ANA_tox,RA188 ,,,188,219,,2024-07-29,11:11:00 AM,0,0.50,,ug/L,0.100,,,Dairy_1,Dairy 1 1,Below detection limit,,SLAP
ANA_tox,RA189 ,,,189,134,,2024-07-29,11:45:00 AM,0,0.50,,ug/L,1.213,,,Jamesport_City,Jamesport City 1,,,SLAP
ANA_tox,RA189 ,,,189,134,,2024-07-29,11:45:00 AM,0,0.50,,ug/L,1.125,,,Jamesport_City,Jamesport City 1,,,SLAP
ANA_tox,RA190 ,,,190,088,,2024-07-22,11:31:00 AM,0,0.50,,ug/L,0.045,,,Marceline_South,Marceline (South) 1,Below detection limit,,SLAP
ANA_tox,RA190 ,,,190,088,,2024-07-22,11:31:00 AM,0,0.50,,ug/L,0.022,,,Marceline_South,Marceline (South) 1,Below detection limit,,SLAP
ANA_tox,RA191 ,,,191,098,,2024-07-24,12:58:00 PM,0,0.50,,ug/L,0.083,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
ANA_tox,RA191 ,,,191,098,,2024-07-24,12:58:00 PM,0,0.50,,ug/L,0.084,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
ANA_tox,RA192 ,,,192,228,,2024-07-29,12:26:00 PM,0,0.50,,ug/L,0.077,,,Jamesport_Community,Jamesport Community 1,Below detection limit,,SLAP
ANA_tox,RA192 ,,,192,228,,2024-07-29,12:26:00 PM,0,0.50,,ug/L,0.118,,,Jamesport_Community,Jamesport Community 1,Below detection limit,,SLAP
ANA_tox,RA193 ,,,193,163,,2024-07-29,2:06:00 PM,0,0.50,,ug/L,0.122,,,King,King 1,Below detection limit,,SLAP
ANA_tox,RA193 ,,,193,163,,2024-07-29,2:06:00 PM,0,0.50,,ug/L,0.114,,,King,King 1,Below detection limit,,SLAP
ANA_tox,RA194 ,,,194,195,,2024-07-29,3:07:00 PM,0,0.50,,ug/L,0.347,,,Limpp,Limpp 1,,,SLAP
ANA_tox,RA194 ,,,194,195,,2024-07-29,3:07:00 PM,0,0.50,,ug/L,0.331,,,Limpp,Limpp 1,,,SLAP
ANA_tox,RA195 ,,,195,224,,2024-07-29,4:05:00 PM,0,0.50,,ug/L,4.358,,,Happy_Holler,Happy Holler 1,,,SLAP
ANA_tox,RA195 ,,,195,224,,2024-07-29,4:05:00 PM,0,0.50,,ug/L,4.606,,,Happy_Holler,Happy Holler 1,,,SLAP
ANA_tox,RA196 ,,,196,180,,2024-07-29,5:43:00 PM,0,0.50,,ug/L,0.097,,,Bilby_Ranch,Bilby Ranch 1,Below detection limit,,SLAP
ANA_tox,RA196 ,,,196,180,,2024-07-29,5:43:00 PM,0,0.50,,ug/L,0.095,,,Bilby_Ranch,Bilby Ranch 1,Below detection limit,,SLAP
ANA_tox,RA197 ,,,197,179,,2024-07-30,6:48:00 AM,0,0.50,,ug/L,0.179,,,Nodaway_County,Nodaway County 1,,,SLAP
ANA_tox,RA197 ,,,197,179,,2024-07-30,6:48:00 AM,0,0.50,,ug/L,0.127,,,Nodaway_County,Nodaway County 1,Below detection limit,,SLAP
ANA_tox,RA198 ,,,198,181,,2024-07-30,7:53:00 AM,0,0.50,,ug/L,0.215,,,Mozingo,Mozingo 1,,3,SLAP
ANA_tox,RA198 ,,,198,181,,2024-07-30,7:53:00 AM,0,0.50,,ug/L,0.150,,,Mozingo,Mozingo 1,Below detection limit,3,SLAP
ANA_tox,RA198 ,,,198,181,,2024-07-30,7:53:00 AM,0,0.50,,ug/L,0.116,,,Mozingo,Mozingo 1,Below detection limit,3,SLAP
ANA_tox,RA199 ,,,199,185,,2024-07-30,10:03:00 AM,0,0.50,,ug/L,0.162,,,Harrison_County,Harrison County 1,,,SLAP
ANA_tox,RA199 ,,,199,185,,2024-07-30,10:03:00 AM,0,0.50,,ug/L,0.152,,,Harrison_County,Harrison County 1,,,SLAP
ANA_tox,RA200 ,,,200,164,,2024-07-30,12:31:00 PM,0,0.50,,ug/L,0.179,,,Elmwood,Elmwood 1,,,SLAP
ANA_tox,RA200 ,,,200,164,,2024-07-30,12:31:00 PM,0,0.50,,ug/L,0.187,,,Elmwood,Elmwood 1,,,SLAP
ANA_tox,RA201 ,,,201,237,,2024-07-30,1:17:00 PM,0,0.50,,ug/L,0.112,,,Milan_North,Milan (North) 1,Below detection limit,,SLAP
ANA_tox,RA201 ,,,201,237,,2024-07-30,1:17:00 PM,0,0.50,,ug/L,0.166,,,Milan_North,Milan (North) 1,,,SLAP
ANA_tox,RA202 ,,,202,133,,2024-07-30,2:52:00 PM,0,0.50,,ug/L,0.168,,,Forest,Forest 1,,,SLAP
ANA_tox,RA202 ,,,202,133,,2024-07-30,2:52:00 PM,0,0.50,,ug/L,0.194,,,Forest,Forest 1,,,SLAP
ANA_tox,RA203 ,,,203,053,,2024-07-31,8:39:00 AM,0,0.50,,ug/L,0.867,,,Memphis_City,Memphis City 1,,,SLAP
ANA_tox,RA203 ,,,203,053,,2024-07-31,8:39:00 AM,0,0.50,,ug/L,0.865,,,Memphis_City,Memphis City 1,,,SLAP
ANA_tox,RA204 ,,,204,182,,2024-07-31,10:12:00 AM,0,0.50,,ug/L,0.117,,,Fox_Valley,Fox Valley 1,Below detection limit,,SLAP
ANA_tox,RA204 ,,,204,182,,2024-07-31,10:12:00 AM,0,0.50,,ug/L,0.215,,,Fox_Valley,Fox Valley 1,,,SLAP
ANA_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.231,,,Deer_Ridge,Deer Ridge 1,,,SLAP
ANA_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.213,,,Deer_Ridge,Deer Ridge 1,,,SLAP
ANA_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.245,,,Deer_Ridge,Deer Ridge 1,,,SLAP
ANA_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.274,,,Deer_Ridge,Deer Ridge 1,,,SLAP
ANA_tox,RA206 ,,,206,114,,2024-07-31,1:35:00 PM,0,0.50,,ug/L,0.307,,,Henry_Sever,Henry Sever 1,,,SLAP
ANA_tox,RA206 ,,,206,114,,2024-07-31,1:35:00 PM,0,0.50,,ug/L,0.274,,,Henry_Sever,Henry Sever 1,,,SLAP
ANA_tox,RA207 ,,,207,048,,2024-07-31,3:25:00 PM,0,0.50,,ug/L,0.087,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
ANA_tox,RA207 ,,,207,048,,2024-07-31,3:25:00 PM,0,0.50,,ug/L,0.103,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
ANA_tox,RA208 ,,,208,184,,2024-08-05,10:04:00 AM,0,0.50,,ug/L,1.137,,,Manito,Manito 1,,,SLAP
ANA_tox,RA208 ,,,208,184,,2024-08-05,10:04:00 AM,0,0.50,,ug/L,1.042,,,Manito,Manito 1,,,SLAP
ANA_tox,RA209 ,,,209,092,,2024-08-05,12:29:00 PM,0,0.50,,ug/L,0.121,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
ANA_tox,RA209 ,,,209,092,,2024-08-05,12:29:00 PM,0,0.50,,ug/L,0.161,,,Pomme_De_Terre,Pomme de Terre 1,,,SLAP
ANA_tox,RA210 ,,,210,039,,2024-07-26,9:09:00 AM,0,0.50,,ug/L,0.178,,,Council_Bluff,Council Bluff 1,,,SLAP
ANA_tox,RA210 ,,,210,039,,2024-07-26,9:09:00 AM,0,0.50,,ug/L,0.143,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
ANA_tox,RA211 ,,,211,440,,2024-07-29,1:05:00 PM,0,0.50,,ug/L,0.154,,,Crow_Pond,Crow Pond 1,,,SLAP
ANA_tox,RA211 ,,,211,440,,2024-07-29,1:05:00 PM,0,0.50,,ug/L,0.125,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
ANA_tox,RA212 ,,,212,089,,2024-07-30,2:28:00 PM,0,0.50,,ug/L,0.161,,,Truman,Truman 1,,,SLAP
ANA_tox,RA212 ,,,212,089,,2024-07-30,2:28:00 PM,0,0.50,,ug/L,0.109,,,Truman,Truman 1,Below detection limit,,SLAP
ANA_tox,RA213 ,,,213,274,,2024-07-31,3:12:00 PM,0,0.50,,ug/L,0.191,,,Alpine,Alpine 1,,,SLAP
ANA_tox,RA213 ,,,213,274,,2024-07-31,3:12:00 PM,0,0.50,,ug/L,0.164,,,Alpine,Alpine 1,,,SLAP
ANA_tox,RA214 ,,,214,139,,2024-08-01,3:20:00 PM,0,0.50,,ug/L,0.112,,,Marceline_North,Marceline (North) 1,Below detection limit,,SLAP
ANA_tox,RA214 ,,,214,139,,2024-08-01,3:20:00 PM,0,0.50,,ug/L,0.201,,,Marceline_North,Marceline (North) 1,,,SLAP
ANA_tox,RA215 ,,,215,117,,2024-08-02,10:24:00 AM,0,0.50,,ug/L,0.431,,,Little_Dixie,Little Dixie 1,,,SLAP
ANA_tox,RA215 ,,,215,117,,2024-08-02,10:24:00 AM,0,0.50,,ug/L,0.353,,,Little_Dixie,Little Dixie 1,,,SLAP
ANA_tox,RA216 ,,,216,096,,2024-08-05,2:57:00 PM,0,0.50,,ug/L,0.175,,,Fellows,Fellows 1,RPD or range or CV of replicates exceeds established control,,SLAP
ANA_tox,RA216 ,,,216,096,,2024-08-05,2:57:00 PM,0,0.50,,ug/L,0.312,,,Fellows,Fellows 1,RPD or range or CV of replicates exceeds established control,,SLAP
ANA_tox,RA216 ,,,216,096,,2024-08-05,2:57:00 PM,0,0.50,,ug/L,0.281,,,Fellows,Fellows 1,RPD or range or CV of replicates exceeds established control,,SLAP
ANA_tox,RA217 ,,,217,411,,2024-08-02,2:32:00 PM,0,0.50,,ug/L,0.158,,,Cedar,Cedar 1,,,SLAP
ANA_tox,RA217 ,,,217,411,,2024-08-02,2:32:00 PM,0,0.50,,ug/L,0.144,,,Cedar,Cedar 1,Below detection limit,,SLAP
ANA_tox,RA218 ,,,218,046,,2024-08-05,10:51:00 AM,0,0.50,,ug/L,0.112,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
ANA_tox,RA218 ,,,218,046,,2024-08-05,10:51:00 AM,0,0.50,,ug/L,0.146,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
ANA_tox,RA219 ,,,219,091,,2024-08-05,5:39:00 PM,0,0.50,,ug/L,0.143,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
ANA_tox,RA219 ,,,219,091,,2024-08-05,5:39:00 PM,0,0.50,,ug/L,0.135,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
ANA_tox,RA220 ,,,220,070,,2024-08-06,7:59:00 AM,0,0.50,,ug/L,0.177,,,North,North 1,,,SLAP
ANA_tox,RA220 ,,,220,070,,2024-08-06,7:59:00 AM,0,0.50,,ug/L,0.118,,,North,North 1,Below detection limit,,SLAP
ANA_tox,RA221 ,,,221,120,,2024-08-06,9:26:00 AM,0,0.50,,ug/L,0.112,,,Winnebago,Winnebago 1,Below detection limit,,SLAP
ANA_tox,RA221 ,,,221,120,,2024-08-06,9:26:00 AM,0,0.50,,ug/L,0.116,,,Winnebago,Winnebago 1,Below detection limit,,SLAP
ANA_tox,RA222 ,,,222,169,,2024-08-06,10:48:00 AM,0,0.50,,ug/L,0.151,,,Gopher,Gopher 1,,,SLAP
ANA_tox,RA222 ,,,222,169,,2024-08-06,10:48:00 AM,0,0.50,,ug/L,0.152,,,Gopher,Gopher 1,,,SLAP
ANA_tox,RA223 ,,,223,183,,2024-08-06,12:22:00 PM,0,0.50,,ug/L,0.222,,,Hazel_Hill,Hazel Hill 1,,,SLAP
ANA_tox,RA223 ,,,223,183,,2024-08-06,12:22:00 PM,0,0.50,,ug/L,0.108,,,Hazel_Hill,Hazel Hill 1,Below detection limit,,SLAP
ANA_tox,RA224 ,,,224,150,,2024-08-06,2:05:00 PM,0,0.50,,ug/L,0.145,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
ANA_tox,RA224 ,,,224,150,,2024-08-06,2:05:00 PM,0,0.50,,ug/L,0.130,,,Blind_Pony,Blind Pony 1,Below detection limit,,SLAP
ANA_tox,RA225 ,,,225,121,,2024-08-06,3:28:00 PM,0,0.50,,ug/L,0.106,,,Higginsville,Higginsville 1,Below detection limit,,SLAP
ANA_tox,RA225 ,,,225,121,,2024-08-06,3:28:00 PM,0,0.50,,ug/L,0.107,,,Higginsville,Higginsville 1,Below detection limit,,SLAP
ANA_tox,RA226 ,,,226,074,,2024-08-07,8:27:00 AM,0,0.50,,ug/L,0.243,,,Watkins_Mill,Watkins Mill 1,,,SLAP
ANA_tox,RA226 ,,,226,074,,2024-08-07,8:27:00 AM,0,0.50,,ug/L,0.234,,,Watkins_Mill,Watkins Mill 1,,,SLAP
ANA_tox,RA227 ,,,227,081,,2024-08-07,10:07:00 AM,0,0.50,,ug/L,0.211,,,Pony_Express,Pony Express 1,,,SLAP
ANA_tox,RA227 ,,,227,081,,2024-08-07,10:07:00 AM,0,0.50,,ug/L,0.154,,,Pony_Express,Pony Express 1,,,SLAP
ANA_tox,RA228 ,,,228,317,,2024-08-07,11:00:00 AM,0,0.50,,ug/L,1.316,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
ANA_tox,RA228 ,,,228,317,,2024-08-07,11:00:00 AM,0,0.50,,ug/L,1.291,,,Buffalo_Bill,Buffalo Bill 1,,,SLAP
ANA_tox,RA229 ,,,229,078,,2024-08-07,12:10:00 PM,0,0.50,,ug/L,0.123,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
ANA_tox,RA229 ,,,229,078,,2024-08-07,12:10:00 PM,0,0.50,,ug/L,0.128,,,Hamilton_City,Hamilton City 1,Below detection limit,,SLAP
ANA_tox,RA230 ,,,230,192,,2024-08-07,1:55:00 PM,0,0.50,,ug/L,0.146,,,Jo_Shelby,Jo Shelby 1,Below detection limit,,SLAP
ANA_tox,RA230 ,,,230,192,,2024-08-07,1:55:00 PM,0,0.50,,ug/L,0.153,,,Jo_Shelby,Jo Shelby 1,,,SLAP
ANA_tox,RA231 ,,,231,087,,2024-08-07,3:07:00 PM,0,0.50,,ug/L,0.157,,,Brookfield,Brookfield 1,,,SLAP
ANA_tox,RA231 ,,,231,087,,2024-08-07,3:07:00 PM,0,0.50,,ug/L,0.092,,,Brookfield,Brookfield 1,Below detection limit,,SLAP
ANA_tox,RA232 ,,,232,049,,2024-08-07,4:26:00 PM,0,0.50,,ug/L,0.273,,,Macon,Macon 1,,,SLAP
ANA_tox,RA232 ,,,232,049,,2024-08-07,4:26:00 PM,0,0.50,,ug/L,0.207,,,Macon,Macon 1,,,SLAP
ANA_tox,RA233 ,,,233,145,,2024-08-08,11:50:00 AM,0,0.50,,ug/L,0.114,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
ANA_tox,RA233 ,,,233,145,,2024-08-08,11:50:00 AM,0,0.50,,ug/L,0.065,,,Mark_Twain,Mark Twain 1,Below detection limit,,SLAP
ANA_tox,RA234 ,,,234,072,,2024-08-06,12:46:00 PM,0,0.50,,ug/L,0.182,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA234 ,,,234,072,,2024-08-06,12:46:00 PM,0,0.50,,ug/L,0.244,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA235 ,,,235,089,,2024-08-07,10:43:00 AM,0,0.50,,ug/L,0.204,,,Truman,Truman 1,,,SLAP
ANA_tox,RA235 ,,,235,089,,2024-08-07,10:43:00 AM,0,0.50,,ug/L,0.147,,,Truman,Truman 1,Below detection limit,,SLAP
ANA_tox,RA236 ,,,236,093,,2024-08-07,1:34:00 PM,0,0.50,,ug/L,0.150,,,Stockton,Stockton 1,Below detection limit,,SLAP
ANA_tox,RA236 ,,,236,093,,2024-08-07,1:34:00 PM,0,0.50,,ug/L,0.129,,,Stockton,Stockton 1,Below detection limit,,SLAP
ANA_tox,RA237 ,,,237,219,,2024-09-06,12:44:00 PM,0,0.50,,ug/L,0.252,,,Dairy_1,Dairy 1 1,,,SLAP
ANA_tox,RA237 ,,,237,219,,2024-09-06,12:44:00 PM,0,0.50,,ug/L,0.180,,,Dairy_1,Dairy 1 1,,,SLAP
ANA_tox,RA238 ,,,238,115,,2024-08-12,9:32:00 AM,0,0.50,,ug/L,0.262,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA238 ,,,238,115,,2024-08-12,9:32:00 AM,0,0.50,,ug/L,0.295,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA238 ,,,238,115,,2024-08-12,9:32:00 AM,0,0.50,,ug/L,0.279,,,Hunnewell,Hunnewell 1,,,SLAP
ANA_tox,RA239 ,,,239,011,,2024-08-08,11:36:00 AM,0,0.50,,ug/L,0.206,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
ANA_tox,RA239 ,,,239,011,,2024-08-08,11:36:00 AM,0,0.50,,ug/L,0.140,,,Peaceful_Valley,Peaceful Valley 1,Below detection limit,,SLAP
ANA_tox,RA240 ,,,240,272,,2024-08-12,10:54:00 AM,0,0.50,,ug/L,0.109,,,Perry,Perry 1,Below detection limit,,SLAP
ANA_tox,RA240 ,,,240,272,,2024-08-12,10:54:00 AM,0,0.50,,ug/L,0.096,,,Perry,Perry 1,Below detection limit,,SLAP
ANA_tox,RA241 ,,,241,003,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.066,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
ANA_tox,RA241 ,,,241,003,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.098,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
ANA_tox,RA242 ,,,242,003-FD,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.094,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
ANA_tox,RA242 ,,,242,003-FD,,2024-08-12,12:15:00 PM,0,0.50,,ug/L,0.144,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
ANA_tox,RA243 ,,,243,005,,2024-08-12,1:48:00 PM,0,0.50,,ug/L,0.218,,,Lincoln,Lincoln 1,,,SLAP
ANA_tox,RA243 ,,,243,005,,2024-08-12,1:48:00 PM,0,0.50,,ug/L,0.190,,,Lincoln,Lincoln 1,,,SLAP
ANA_tox,RA244 ,,,244,197,,2024-08-12,3:11:00 PM,0,0.50,,ug/L,0.123,,,Prairie,Prairie 1,Below detection limit,,SLAP
ANA_tox,RA244 ,,,244,197,,2024-08-12,3:11:00 PM,0,0.50,,ug/L,0.176,,,Prairie,Prairie 1,,,SLAP
ANA_tox,RA245 ,,,245,454,,2024-08-13,7:52:00 AM,0,0.50,,ug/L,0.792,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
ANA_tox,RA245 ,,,245,454,,2024-08-13,7:52:00 AM,0,0.50,,ug/L,0.794,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
ANA_tox,RA248 ,,,248,014,,2024-08-13,8:51:00 AM,0,0.50,,ug/L,0.141,,,Tishomingo,Tishomingo 1,Below detection limit,,SLAP
ANA_tox,RA248 ,,,248,014,,2024-08-13,8:51:00 AM,0,0.50,,ug/L,0.171,,,Tishomingo,Tishomingo 1,,,SLAP
ANA_tox,RA249 ,,,249,021,,2024-08-13,10:38:00 AM,0,0.50,,ug/L,0.150,,,Goose_Creek,Goose Creek 1,Below detection limit,,SLAP
ANA_tox,RA249 ,,,249,021,,2024-08-13,10:38:00 AM,0,0.50,,ug/L,0.171,,,Goose_Creek,Goose Creek 1,,,SLAP
ANA_tox,RA250 ,,,250,018,,2024-08-13,12:24:00 PM,0,0.50,,ug/L,0.130,,,Capri,Capri 1,Below detection limit,,SLAP
ANA_tox,RA250 ,,,250,018,,2024-08-13,12:24:00 PM,0,0.50,,ug/L,0.163,,,Capri,Capri 1,,,SLAP
ANA_tox,RA251 ,,,251,112,,2024-08-13,1:18:00 PM,0,0.50,,ug/L,0.109,,,Shayne,Shayne 1,Below detection limit,,SLAP
ANA_tox,RA251 ,,,251,112,,2024-08-13,1:18:00 PM,0,0.50,,ug/L,0.097,,,Shayne,Shayne 1,Below detection limit,,SLAP
ANA_tox,RA252 ,,,252,186,,2024-08-13,2:31:00 PM,0,0.50,,ug/L,0.133,,,Carl_DiSalvo,Carl DiSalvo 1,Below detection limit,,SLAP
ANA_tox,RA252 ,,,252,186,,2024-08-13,2:31:00 PM,0,0.50,,ug/L,0.176,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
ANA_tox,RA253 ,,,253,030,,2024-08-14,7:41:00 AM,0,0.50,,ug/L,0.158,,,Wappapello,Wappapello 1,,,SLAP
ANA_tox,RA253 ,,,253,030,,2024-08-14,7:41:00 AM,0,0.50,,ug/L,0.213,,,Wappapello,Wappapello 1,,,SLAP
ANA_tox,RA254 ,,,254,036,,2024-08-14,9:41:00 AM,0,0.50,,ug/L,0.146,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
ANA_tox,RA254 ,,,254,036,,2024-08-14,9:41:00 AM,0,0.50,,ug/L,0.172,,,Clearwater,Clearwater 1,,,SLAP
ANA_tox,RA255 ,,,255,039,,2024-08-14,12:45:00 PM,0,0.50,,ug/L,0.101,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
ANA_tox,RA255 ,,,255,039,,2024-08-14,12:45:00 PM,0,0.50,,ug/L,0.138,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
ANA_tox,RA256 ,,,256,110,,2024-08-14,3:17:00 PM,0,0.50,,ug/L,0.143,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA256 ,,,256,110,,2024-08-14,3:17:00 PM,0,0.50,,ug/L,0.149,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
ANA_tox,RA257 ,,,257,274,,2024-08-16,11:14:00 AM,0,0.50,,ug/L,0.166,,,Alpine,Alpine 1,,,Thin Ice
ANA_tox,RA257 ,,,257,274,,2024-08-16,11:14:00 AM,0,0.50,,ug/L,0.141,,,Alpine,Alpine 1,Below detection limit,,Thin Ice
ANA_tox,RA258 ,,,258,219,,2024-08-12,10:05:00 AM,0,0.50,,ug/L,0.208,,,Dairy_1,Dairy 1 1,,,SLAP
ANA_tox,RA258 ,,,258,219,,2024-08-12,10:05:00 AM,0,0.50,,ug/L,0.135,,,Dairy_1,Dairy 1 1,Below detection limit,,SLAP
ANA_tox,RA259 ,,,259,440,,2024-08-12,12:08:00 PM,0,0.50,,ug/L,0.135,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
ANA_tox,RA259 ,,,259,440,,2024-08-12,12:08:00 PM,0,0.50,,ug/L,0.099,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
ANA_tox,RA260 ,,,260,088,,2024-08-13,10:26:00 AM,0,0.50,,ug/L,0.153,,,Marceline_South,Marceline (South) 1,,,SLAP
ANA_tox,RA260 ,,,260,088,,2024-08-13,10:26:00 AM,0,0.50,,ug/L,0.222,,,Marceline_South,Marceline (South) 1,,,SLAP
ANA_tox,RA261 ,,,261,072,,2024-08-20,2:49:00 PM,0,0.50,,ug/L,0.168,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA261 ,,,261,072,,2024-08-20,2:49:00 PM,0,0.50,,ug/L,0.166,,,Smithville,Smithville 1,,,SLAP
ANA_tox,RA262 ,,,262,149,,2024-08-14,12:44:00 PM,0,0.50,,ug/L,0.120,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
ANA_tox,RA262 ,,,262,149,,2024-08-14,12:44:00 PM,0,0.50,,ug/L,0.125,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,Below detection limit,,SLAP
ANA_tox,RA263 ,,,263,089,,2024-08-21,12:44:00 PM,0,0.50,,ug/L,0.079,,,Truman,Truman 1,Below detection limit,,SLAP
ANA_tox,RA263 ,,,263,089,,2024-08-21,12:44:00 PM,0,0.50,,ug/L,0.081,,,Truman,Truman 1,Below detection limit,,SLAP
