parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc
CHL_A_COR,CHL1081-24 ,,,1081-24,115,EPI,2024-07-22,11:10:00 AM,0,3.03,,ug/L,10.81,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL923-24 ,,,923-24,088,EPI,2024-07-22,11:31:00 AM,0,0.00,,ug/L,14.27,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL924-24 ,,,924-24,088,EPI,2024-07-22,11:31:00 AM,0,0.00,,ug/L,14.66,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1096-24 ,,,1096-24,272,EPI,2024-07-22,12:35:00 PM,0,0.00,,ug/L,68.31,,,Perry,Perry 1,
CHL_A_COR,CHL1097-24 ,,,1097-24,272,EPI,2024-07-22,12:35:00 PM,0,0.00,,ug/L,67.38,,,Perry,Perry 1,
CHL_A_COR,CHL1074-24 ,,,1074-24,003,EPI,2024-07-22,2:08:00 PM,0,2.02,,ug/L,7.96,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1075-24 ,,,1075-24,003,EPI,2024-07-22,2:08:00 PM,0,2.02,,ug/L,8.05,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL912-24 ,,,912-24,005,EPI,2024-07-22,3:40:00 PM,0,1.41,,ug/L,2.53,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL913-24 ,,,913-24,005,EPI,2024-07-22,3:40:00 PM,0,1.41,,ug/L,2.74,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL1086-24 ,,,1086-24,197,EPI,2024-07-22,5:07:00 PM,0,1.02,,ug/L,27.88,,,Prairie,Prairie 1,
CHL_A_COR,CHL1087-24 ,,,1087-24,197,EPI,2024-07-22,5:07:00 PM,0,1.02,,ug/L,27.89,,,Prairie,Prairie 1,
CHL_A_COR,CHL1124-24 ,,,1124-24,454,EPI,2024-07-23,7:30:00 AM,0,0.00,,ug/L,41.96,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL1125-24 ,,,1125-24,454,EPI,2024-07-23,7:30:00 AM,0,0.00,,ug/L,42.93,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL1120-24 ,,,1120-24,014,EPI,2024-07-23,8:44:00 AM,0,1.25,,ug/L,13.21,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1121-24 ,,,1121-24,014,EPI,2024-07-23,8:44:00 AM,0,1.25,,ug/L,12.33,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1114-24 ,,,1114-24,021,EPI,2024-07-23,10:47:00 AM,0,3.50,,ug/L,2.34,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1115-24 ,,,1115-24,021,EPI,2024-07-23,10:47:00 AM,0,3.50,,ug/L,2.37,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1102-24 ,,,1102-24,018,EPI,2024-07-23,12:46:00 PM,0,5.04,,ug/L,1.31,,,Capri,Capri 1,
CHL_A_COR,CHL1103-24 ,,,1103-24,018,EPI,2024-07-23,12:46:00 PM,0,5.04,,ug/L,1.32,,,Capri,Capri 1,
CHL_A_COR,CHL1108-24 ,,,1108-24,112,EPI,2024-07-23,2:27:00 PM,0,4.07,,ug/L,0.61,,,Shayne,Shayne 1,
CHL_A_COR,CHL1109-24 ,,,1109-24,112,EPI,2024-07-23,2:27:00 PM,0,4.07,,ug/L,0.60,,,Shayne,Shayne 1,
CHL_A_COR,CHL1132-24 ,,,1132-24,186,EPI,2024-07-23,4:03:00 PM,0,0.00,,ug/L,209.53,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL1129-24 ,,,1129-24,186,EPI,2024-07-23,4:03:00 PM,0,0.00,,ug/L,227.19,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL931-24 ,,,931-24,030,EPI,2024-07-24,7:45:00 AM,0,0.75,,ug/L,18.24,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL932-24 ,,,932-24,030,EPI,2024-07-24,7:45:00 AM,0,0.75,,ug/L,19.32,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL955-24 ,,,955-24,036,EPI,2024-07-24,9:54:00 AM,0,4.36,,ug/L,4.61,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL956-24 ,,,956-24,036,EPI,2024-07-24,9:54:00 AM,0,4.36,,ug/L,4.64,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL935-24 ,,,935-24,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,6.05,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL936-24 ,,,936-24,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,5.66,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL943-24 ,,,943-24,110,EPI,2024-07-24,3:39:00 PM,0,2.09,,ug/L,2.77,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL944-24 ,,,944-24,110,EPI,2024-07-24,3:39:00 PM,0,2.09,,ug/L,2.92,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL949-24 ,,,949-24,110-FD,EPI,2024-07-24,3:39:00 PM,0,2.09,,ug/L,3.01,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL950-24 ,,,950-24,110-FD,EPI,2024-07-24,3:39:00 PM,0,2.09,,ug/L,3.11,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL961-24 ,,,961-24,011,EPI,2024-07-25,11:04:00 AM,0,3.30,,ug/L,9.91,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL962-24 ,,,962-24,011,EPI,2024-07-25,11:04:00 AM,0,3.30,,ug/L,9.94,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL1039-24 ,,,1039-24,039,EPI,2024-07-26,9:09:00 AM,0,5.20,,ug/L,3.12,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1040-24 ,,,1040-24,039,EPI,2024-07-26,9:09:00 AM,0,5.20,,ug/L,3.41,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1176-24 ,,,1176-24,219,EPI,2024-07-29,11:11:00 AM,0,0.00,,ug/L,58.29,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1177-24 ,,,1177-24,219,EPI,2024-07-29,11:11:00 AM,0,0.00,,ug/L,59.72,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1063-24 ,,,1063-24,134,EPI,2024-07-29,11:45:00 AM,0,0.00,,ug/L,40.66,,,Jamesport_City,Jamesport City 1,
CHL_A_COR,CHL1064-24 ,,,1064-24,134,EPI,2024-07-29,11:45:00 AM,0,0.00,,ug/L,40.95,,,Jamesport_City,Jamesport City 1,
CHL_A_COR,CHL1067-24 ,,,1067-24,228,EPI,2024-07-29,12:26:00 PM,0,0.00,,ug/L,82.24,,,Jamesport_Community,Jamesport Community 1,
CHL_A_COR,CHL1068-24 ,,,1068-24,228,EPI,2024-07-29,12:26:00 PM,0,0.00,,ug/L,76.69,,,Jamesport_Community,Jamesport Community 1,
CHL_A_COR,CHL1182-24 ,,,1182-24,440,EPI,2024-07-29,1:05:00 PM,0,0.00,,ug/L,21.67,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1183-24 ,,,1183-24,440,EPI,2024-07-29,1:05:00 PM,0,0.00,,ug/L,22.50,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1133-24 ,,,1133-24,163,EPI,2024-07-29,2:06:00 PM,0,0.00,,ug/L,67.21,,,King,King 1,
CHL_A_COR,CHL1134-24 ,,,1134-24,163,EPI,2024-07-29,2:06:00 PM,0,0.00,,ug/L,66.62,,,King,King 1,
CHL_A_COR,CHL1139-24 ,,,1139-24,401,EPI,2024-07-29,12:00:00 AM,0,0.00,,ug/L,0.00,,,Field_Blank,Field Blank,Below detection limit
CHL_A_COR,CHL1140-24 ,,,1140-24,401,EPI,2024-07-29,12:00:00 AM,0,0.00,,ug/L,0.00,,,Field_Blank,Field Blank,Below detection limit
CHL_A_COR,CHL1059-24 ,,,1059-24,195,EPI,2024-07-29,3:07:00 PM,0,1.00,,ug/L,131.34,,,Limpp,Limpp 1,
CHL_A_COR,CHL1060-24 ,,,1060-24,195,EPI,2024-07-29,3:07:00 PM,0,1.00,,ug/L,138.32,,,Limpp,Limpp 1,
CHL_A_COR,CHL1047-24 ,,,1047-24,224,EPI,2024-07-29,4:05:00 PM,0,0.50,,ug/L,12.58,,,Happy_Holler,Happy Holler 1,
CHL_A_COR,CHL1048-24 ,,,1048-24,224,EPI,2024-07-29,4:05:00 PM,0,0.50,,ug/L,12.43,,,Happy_Holler,Happy Holler 1,
CHL_A_COR,CHL1053-24 ,,,1053-24,180,EPI,2024-07-29,5:43:00 PM,0,3.00,,ug/L,21.40,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL1054-24 ,,,1054-24,180,EPI,2024-07-29,5:43:00 PM,0,3.00,,ug/L,20.36,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL1151-24 ,,,1151-24,179,EPI,2024-07-30,6:48:00 AM,0,1.09,,ug/L,16.55,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL1152-24 ,,,1152-24,179,EPI,2024-07-30,6:48:00 AM,0,1.09,,ug/L,16.23,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL1145-24 ,,,1145-24,181,EPI,2024-07-30,7:53:00 AM,0,2.76,,ug/L,5.15,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL1146-24 ,,,1146-24,181,EPI,2024-07-30,7:53:00 AM,0,2.76,,ug/L,4.83,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL1198-24 ,,,1198-24,185,EPI,2024-07-30,10:03:00 AM,0,2.26,,ug/L,33.12,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL1199-24 ,,,1199-24,185,EPI,2024-07-30,10:03:00 AM,0,2.26,,ug/L,29.22,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL1194-24 ,,,1194-24,149,EPI,2024-07-30,11:00:00 AM,0,12.25,,ug/L,12.85,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1195-24 ,,,1195-24,149,EPI,2024-07-30,11:00:00 AM,0,12.25,,ug/L,14.11,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1169-24 ,,,1169-24,164,EPI,2024-07-30,12:31:00 PM,0,1.31,,ug/L,40.22,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL1170-24 ,,,1170-24,164,EPI,2024-07-30,12:31:00 PM,0,1.31,,ug/L,40.50,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL1163-24 ,,,1163-24,237,EPI,2024-07-30,1:17:00 PM,0,0.51,,ug/L,7.36,,,Milan_North,Milan (North) 1,
CHL_A_COR,CHL1164-24 ,,,1164-24,237,EPI,2024-07-30,1:17:00 PM,0,0.51,,ug/L,7.50,,,Milan_North,Milan (North) 1,
CHL_A_COR,CHL1191-24 ,,,1191-24,089,EPI,2024-07-30,2:28:00 PM,0,0.00,,ug/L,17.57,,,Truman,Truman 1,
CHL_A_COR,CHL1188-24 ,,,1188-24,089,EPI,2024-07-30,2:28:00 PM,0,0.00,,ug/L,15.16,,,Truman,Truman 1,
CHL_A_COR,CHL1157-24 ,,,1157-24,133,EPI,2024-07-30,2:52:00 PM,0,3.02,,ug/L,5.95,,,Forest,Forest 1,
CHL_A_COR,CHL1158-24 ,,,1158-24,133,EPI,2024-07-30,2:52:00 PM,0,3.02,,ug/L,6.43,,,Forest,Forest 1,
CHL_A_COR,CHL1210-24 ,,,1210-24,053,EPI,2024-07-31,8:39:00 AM,0,1.03,,ug/L,50.32,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL1211-24 ,,,1211-24,053,EPI,2024-07-31,8:39:00 AM,0,1.03,,ug/L,48.65,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL1234-24 ,,,1234-24,182,EPI,2024-07-31,10:12:00 AM,0,1.74,,ug/L,16.23,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL1235-24 ,,,1235-24,182,EPI,2024-07-31,10:12:00 AM,0,1.74,,ug/L,16.93,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL1204-24 ,,,1204-24,057,EPI,2024-07-31,12:09:00 AM,0,1.53,,ug/L,16.13,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL1205-24 ,,,1205-24,057,EPI,2024-07-31,12:09:00 AM,0,1.53,,ug/L,15.50,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL1222-24 ,,,1222-24,114,EPI,2024-07-31,1:35:00 PM,0,2.52,,ug/L,33.22,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL1223-24 ,,,1223-24,114,EPI,2024-07-31,1:35:00 PM,0,2.52,,ug/L,33.45,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL1216-24 ,,,1216-24,274,EPI,2024-07-31,3:12:00 PM,0,3.50,,ug/L,1.22,,,Alpine,Alpine 1,
CHL_A_COR,CHL1217-24 ,,,1217-24,274,EPI,2024-07-31,3:12:00 PM,0,3.50,,ug/L,1.22,,,Alpine,Alpine 1,
CHL_A_COR,CHL1228-24 ,,,1228-24,048,EPI,2024-07-31,3:25:00 PM,0,1.26,,ug/L,14.77,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL1229-24 ,,,1229-24,048,EPI,2024-07-31,3:25:00 PM,0,1.26,,ug/L,16.35,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL1238-24 ,,,1238-24,139,EPI,2024-08-01,3:20:00 PM,0,0.00,,ug/L,194.53,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL1239-24 ,,,1239-24,139,EPI,2024-08-01,3:20:00 PM,0,0.00,,ug/L,193.98,,,Marceline_North,Marceline (North) 1,
CHL_A_COR,CHL1247-24 ,,,1247-24,117,EPI,2024-08-02,10:24:00 AM,0,2.74,,ug/L,44.34,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL1248-24 ,,,1248-24,117,EPI,2024-08-02,10:24:00 AM,0,2.74,,ug/L,44.35,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL1253-24 ,,,1253-24,411,EPI,2024-08-02,2:32:00 PM,0,0.40,,ug/L,24.73,,,Cedar,Cedar 1,
CHL_A_COR,CHL1254-24 ,,,1254-24,411,EPI,2024-08-02,2:32:00 PM,0,0.40,,ug/L,23.08,,,Cedar,Cedar 1,
CHL_A_COR,CHL1279-24 ,,,1279-24,184,EPI,2024-08-05,10:04:00 AM,0,0.00,,ug/L,45.44,,,Manito,Manito 1,
CHL_A_COR,CHL1280-24 ,,,1280-24,184,EPI,2024-08-05,10:04:00 AM,0,0.00,,ug/L,44.24,,,Manito,Manito 1,
CHL_A_COR,CHL1259-24 ,,,1259-24,046,EPI,2024-08-05,10:51:00 AM,0,1.20,,ug/L,17.09,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1260-24 ,,,1260-24,046,EPI,2024-08-05,10:51:00 AM,0,1.20,,ug/L,17.09,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1269-24 ,,,1269-24,092,EPI,2024-08-05,12:29:00 PM,0,2.56,,ug/L,8.01,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL1270-24 ,,,1270-24,092,EPI,2024-08-05,12:29:00 PM,0,2.56,,ug/L,7.76,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL1263-24 ,,,1263-24,096,EPI,2024-08-05,2:57:00 PM,0,1.77,,ug/L,3.96,,,Fellows,Fellows 1,
CHL_A_COR,CHL1264-24 ,,,1264-24,096,EPI,2024-08-05,2:57:00 PM,0,1.77,,ug/L,3.92,,,Fellows,Fellows 1,
CHL_A_COR,CHL1275-24 ,,,1275-24,091,EPI,2024-08-05,5:39:00 PM,0,1.01,,ug/L,22.97,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL1276-24 ,,,1276-24,091,EPI,2024-08-05,5:39:00 PM,0,1.01,,ug/L,23.41,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL1429-24 ,,,1429-24,070,EPI,2024-08-06,7:59:00 AM,0,1.02,,ug/L,68.45,,,North,North 1,
CHL_A_COR,CHL1430-24 ,,,1430-24,070,EPI,2024-08-06,7:59:00 AM,0,1.02,,ug/L,68.03,,,North,North 1,
CHL_A_COR,CHL1411-24 ,,,1411-24,120,EPI,2024-08-06,9:26:00 AM,0,3.53,,ug/L,25.20,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL1412-24 ,,,1412-24,120,EPI,2024-08-06,9:26:00 AM,0,3.53,,ug/L,25.19,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL1435-24 ,,,1435-24,169,EPI,2024-08-06,10:48:00 AM,0,1.51,,ug/L,76.43,,,Gopher,Gopher 1,
CHL_A_COR,CHL1436-24 ,,,1436-24,169,EPI,2024-08-06,10:48:00 AM,0,1.51,,ug/L,74.67,,,Gopher,Gopher 1,
CHL_A_COR,CHL1285-24 ,,,1285-24,183,EPI,2024-08-06,12:22:00 PM,0,1.31,,ug/L,18.72,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL1286-24 ,,,1286-24,183,EPI,2024-08-06,12:22:00 PM,0,1.31,,ug/L,19.28,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL1385-24 ,,,1385-24,072,EPI,2024-08-06,12:46:00 PM,0,7.39,,ug/L,27.39,,,Smithville,Smithville 1,
CHL_A_COR,CHL1386-24 ,,,1386-24,072,EPI,2024-08-06,12:46:00 PM,0,7.39,,ug/L,28.12,,,Smithville,Smithville 1,
CHL_A_COR,CHL1417-24 ,,,1417-24,150,EPI,2024-08-06,2:05:00 PM,0,3.02,,ug/L,57.24,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL1418-24 ,,,1418-24,150,EPI,2024-08-06,2:05:00 PM,0,3.02,,ug/L,53.34,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL1423-24 ,,,1423-24,121,EPI,2024-08-06,3:28:00 PM,0,3.25,,ug/L,22.08,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL1424-24 ,,,1424-24,121,EPI,2024-08-06,3:28:00 PM,0,3.25,,ug/L,22.19,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL1323-24 ,,,1323-24,074,EPI,2024-08-07,8:27:00 AM,0,3.02,,ug/L,27.39,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL1324-24 ,,,1324-24,074,EPI,2024-08-07,8:27:00 AM,0,3.02,,ug/L,27.86,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL1317-24 ,,,1317-24,081,EPI,2024-08-07,10:07:00 AM,0,3.06,,ug/L,27.90,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL1318-24 ,,,1318-24,081,EPI,2024-08-07,10:07:00 AM,0,3.06,,ug/L,28.37,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL1293-24 ,,,1293-24,089,EPI,2024-08-08,10:43:00 AM,0,5.79,,ug/L,18.19,,,Truman,Truman 1,
CHL_A_COR,CHL1294-24 ,,,1294-24,089,EPI,2024-08-08,10:43:00 AM,0,5.79,,ug/L,17.51,,,Truman,Truman 1,
CHL_A_COR,CHL1329-24 ,,,1329-24,317,EPI,2024-08-07,11:00:00 AM,0,1.75,,ug/L,23.97,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL1330-24 ,,,1330-24,317,EPI,2024-08-07,11:00:00 AM,0,1.75,,ug/L,24.31,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL1335-24 ,,,1335-24,078,EPI,2024-08-07,12:10:00 PM,0,3.75,,ug/L,24.28,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL1336-24 ,,,1336-24,078,EPI,2024-08-07,12:10:00 PM,0,3.75,,ug/L,23.62,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL1391-24 ,,,1391-24,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,6.63,,,Stockton,Stockton 1,
CHL_A_COR,CHL1392-24 ,,,1392-24,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,6.18,,,Stockton,Stockton 1,
CHL_A_COR,CHL1311-24 ,,,1311-24,192,EPI,2024-08-07,1:55:00 PM,0,1.03,,ug/L,18.86,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL1312-24 ,,,1312-24,192,EPI,2024-08-07,1:55:00 PM,0,1.03,,ug/L,17.63,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL1299-24 ,,,1299-24,087,EPI,2024-08-07,3:07:00 PM,0,3.04,,ug/L,5.68,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL1300-24 ,,,1300-24,087,EPI,2024-08-07,3:07:00 PM,0,3.04,,ug/L,6.25,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL1305-24 ,,,1305-24,049,EPI,2024-08-07,4:26:00 PM,0,1.59,,ug/L,43.43,,,Macon,Macon 1,
CHL_A_COR,CHL1306-24 ,,,1306-24,049,EPI,2024-08-07,4:26:00 PM,0,1.59,,ug/L,33.67,,,Macon,Macon 1,
CHL_A_COR,CHL1341-24 ,,,1341-24,011,EPI,2024-08-08,11:36:00 AM,0,3.40,,ug/L,10.72,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL1342-24 ,,,1342-24,011,EPI,2024-08-08,11:36:00 AM,0,3.40,,ug/L,11.04,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL1347-24 ,,,1347-24,145,EPI,2024-08-08,11:50:00 AM,0,5.35,,ug/L,28.25,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1348-24 ,,,1348-24,145,EPI,2024-08-08,11:50:00 AM,0,5.35,,ug/L,28.92,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1473-24 ,,,1473-24,219,EPI,2024-08-12,10:05:00 AM,0,1.00,,ug/L,42.33,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1474-24 ,,,1474-24,219,EPI,2024-08-12,10:05:00 AM,0,1.00,,ug/L,43.18,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1479-24 ,,,1479-24,440,EPI,2024-08-12,12:08:00 PM,0,0.99,,ug/L,14.87,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1480-24 ,,,1480-24,440,EPI,2024-08-12,12:08:00 PM,0,0.99,,ug/L,15.03,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1486-24 ,,,1486-24,088,EPI,2024-08-13,10:26:00 AM,0,3.76,,ug/L,18.50,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1487-24 ,,,1487-24,088,EPI,2024-08-13,10:26:00 AM,0,3.76,,ug/L,18.49,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1492-24 ,,,1492-24,149,EPI,2024-08-14,12:44:00 PM,0,13.63,,ug/L,4.49,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1493-24 ,,,1493-24,149,EPI,2024-08-14,12:44:00 PM,0,13.63,,ug/L,4.52,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1369-24 ,,,1369-24,115,EPI,2024-08-12,9:32:00 AM,0,3.00,,ug/L,18.36,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL1370-24 ,,,1370-24,115,EPI,2024-08-12,9:32:00 AM,0,3.00,,ug/L,18.58,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL1379-24 ,,,1379-24,272,EPI,2024-08-12,10:54:00 AM,0,0.00,,ug/L,67.93,,,Perry,Perry 1,
CHL_A_COR,CHL1380-24 ,,,1380-24,272,EPI,2024-08-12,10:54:00 AM,0,0.00,,ug/L,66.94,,,Perry,Perry 1,
CHL_A_COR,CHL1357-24 ,,,1357-24,003,EPI,2024-08-12,12:15:00 PM,0,2.24,,ug/L,4.39,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1358-24 ,,,1358-24,003,EPI,2024-08-12,12:15:00 PM,0,2.24,,ug/L,4.11,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1363-24 ,,,1363-24,003-FD,EPI,2024-08-12,12:15:00 PM,0,2.24,,ug/L,3.89,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1364-24 ,,,1364-24,003-FD,EPI,2024-08-12,12:15:00 PM,0,2.24,,ug/L,4.02,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1351-24 ,,,1351-24,005,EPI,2024-08-12,1:48:00 PM,0,2.01,,ug/L,3.29,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL1352-24 ,,,1352-24,005,EPI,2024-08-12,1:48:00 PM,0,2.01,,ug/L,3.57,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL1375-24 ,,,1375-24,197,EPI,2024-08-12,3:11:00 PM,0,1.08,,ug/L,28.28,,,Prairie,Prairie 1,
CHL_A_COR,CHL1376-24 ,,,1376-24,197,EPI,2024-08-12,3:11:00 PM,0,1.08,,ug/L,28.15,,,Prairie,Prairie 1,
CHL_A_COR,CHL1399-24 ,,,1399-24,018,EPI,2024-08-13,12:24:00 PM,0,5.32,,ug/L,0.90,,,Capri,Capri 1,
CHL_A_COR,CHL1400-24 ,,,1400-24,018,EPI,2024-08-13,12:24:00 PM,0,5.32,,ug/L,0.95,,,Capri,Capri 1,
CHL_A_COR,CHL1405-24 ,,,1405-24,112,EPI,2024-08-13,1:18:00 PM,0,5.03,,ug/L,1.04,,,Shayne,Shayne 1,
CHL_A_COR,CHL1406-24 ,,,1406-24,112,EPI,2024-08-13,1:18:00 PM,0,5.03,,ug/L,1.06,,,Shayne,Shayne 1,
CHL_A_COR,CHL1441-24 ,,,1441-24,021,EPI,2024-08-13,10:38:00 AM,0,4.10,,ug/L,2.90,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1442-24 ,,,1442-24,021,EPI,2024-08-13,10:38:00 AM,0,4.10,,ug/L,3.16,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1447-24 ,,,1447-24,014,EPI,2024-08-13,8:51:00 AM,0,2.75,,ug/L,27.92,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1448-24 ,,,1448-24,014,EPI,2024-08-13,8:51:00 AM,0,2.75,,ug/L,27.58,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1453-24 ,,,1453-24,454,EPI,2024-08-13,7:52:00 AM,0,1.25,,ug/L,57.05,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL1454-24 ,,,1454-24,454,EPI,2024-08-13,7:52:00 AM,0,1.25,,ug/L,56.92,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL1459-24 ,,,1459-24,186,EPI,2024-08-13,2:31:00 PM,0,3.94,,ug/L,64.42,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL1460-24 ,,,1460-24,186,EPI,2024-08-13,2:31:00 PM,0,3.94,,ug/L,61.30,,,Carl_DiSalvo,Carl DiSalvo 1,
