parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Project
SAX_tox,RA170 ,,,170,117,,2024-07-19,9:33:00 AM,0,0.50,,ug/L,0.0066,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA170 ,,,170,117,,2024-07-19,9:33:00 AM,0,0.50,,ug/L,0.0187,,,Little_Dixie,Little Dixie 1,,,SLAP
SAX_tox,RA170 ,,,170,117,,2024-07-19,9:33:00 AM,0,0.50,,ug/L,0.0110,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA170 ,,,170,117,,2024-07-19,9:33:00 AM,0,0.50,,ug/L,0.0110,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA171 ,,,171,438,,2024-07-19,11:48:00 AM,0,0.50,,ug/L,0.0187,,,Bethel,Bethel 1,,,SLAP
SAX_tox,RA171 ,,,171,438,,2024-07-19,11:48:00 AM,0,0.50,,ug/L,0.0231,,,Bethel,Bethel 1,,,SLAP
SAX_tox,RA171 ,,,171,438,,2024-07-19,11:48:00 AM,0,0.50,,ug/L,0.0220,,,Bethel,Bethel 1,,,SLAP
SAX_tox,RA171 ,,,171,438,,2024-07-19,11:48:00 AM,0,0.50,,ug/L,0.0165,,,Bethel,Bethel 1,,,SLAP
SAX_tox,RA172 ,,,172,115,,2024-07-22,11:10:00 AM,0,0.50,,ug/L,0.0330,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA172 ,,,172,115,,2024-07-22,11:10:00 AM,0,0.50,,ug/L,0.0352,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA172 ,,,172,115,,2024-07-22,11:10:00 AM,0,0.50,,ug/L,0.0363,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA172 ,,,172,115,,2024-07-22,11:10:00 AM,0,0.50,,ug/L,0.0330,,,Hunnewell,Hunnewell 1,,,SLAP
SAX_tox,RA173 ,,,173,272,,2024-07-22,12:35:00 PM,0,0.50,,ug/L,0.0154,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA173 ,,,173,272,,2024-07-22,12:35:00 PM,0,0.50,,ug/L,0.0132,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA173 ,,,173,272,,2024-07-22,12:35:00 PM,0,0.50,,ug/L,0.0154,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA173 ,,,173,272,,2024-07-22,12:35:00 PM,0,0.50,,ug/L,0.0011,,,Perry,Perry 1,Below detection limit,,SLAP
SAX_tox,RA174 ,,,174,003,,2024-07-22,2:08:00 PM,0,0.50,,ug/L,0.0176,,,Bowling_Green_East,Bowling Green (East) 1,,,SLAP
SAX_tox,RA174 ,,,174,003,,2024-07-22,2:08:00 PM,0,0.50,,ug/L,0.0165,,,Bowling_Green_East,Bowling Green (East) 1,,,SLAP
SAX_tox,RA174 ,,,174,003,,2024-07-22,2:08:00 PM,0,0.50,,ug/L,0.0121,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA174 ,,,174,003,,2024-07-22,2:08:00 PM,0,0.50,,ug/L,0.0033,,,Bowling_Green_East,Bowling Green (East) 1,Below detection limit,,SLAP
SAX_tox,RA175 ,,,175,005,,2024-07-22,3:40:00 PM,0,0.50,,ug/L,0.1947,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA175 ,,,175,005,,2024-07-22,3:40:00 PM,0,0.50,,ug/L,0.1749,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA175 ,,,175,005,,2024-07-22,3:40:00 PM,0,0.50,,ug/L,0.1815,,,Lincoln,Lincoln 1,,,SLAP
SAX_tox,RA176 ,,,176,197,,2024-07-22,5:07:00 PM,0,0.50,,ug/L,0.0286,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA176 ,,,176,197,,2024-07-22,5:07:00 PM,0,0.50,,ug/L,0.0275,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA176 ,,,176,197,,2024-07-22,5:07:00 PM,0,0.50,,ug/L,0.0286,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA176 ,,,176,197,,2024-07-22,5:07:00 PM,0,0.50,,ug/L,0.0330,,,Prairie,Prairie 1,,,SLAP
SAX_tox,RA177 ,,,177,011,,2024-07-25,11:04:00 AM,0,0.50,,ug/L,0.0187,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
SAX_tox,RA177 ,,,177,011,,2024-07-25,11:04:00 AM,0,0.50,,ug/L,0.0176,,,Peaceful_Valley,Peaceful Valley 1,,,SLAP
SAX_tox,RA177 ,,,177,011,,2024-07-25,11:04:00 AM,0,0.50,,ug/L,0.0121,,,Peaceful_Valley,Peaceful Valley 1,Below detection limit,,SLAP
SAX_tox,RA177 ,,,177,011,,2024-07-25,11:04:00 AM,0,0.50,,ug/L,0.0099,,,Peaceful_Valley,Peaceful Valley 1,Below detection limit,,SLAP
SAX_tox,RA178 ,,,178,454,,2024-07-23,7:30:00 AM,0,0.50,,ug/L,0.3509,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA178 ,,,178,454,,2024-07-23,7:30:00 AM,0,0.50,,ug/L,0.3674,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA178 ,,,178,454,,2024-07-23,7:30:00 AM,0,0.50,,ug/L,0.3663,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA178 ,,,178,454,,2024-07-23,7:30:00 AM,0,0.50,,ug/L,0.3630,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,,,SLAP
SAX_tox,RA179 ,,,179,014,,2024-07-23,8:44:00 AM,0,0.50,,ug/L,0.0297,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA179 ,,,179,014,,2024-07-23,8:44:00 AM,0,0.50,,ug/L,0.0264,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA179 ,,,179,014,,2024-07-23,8:44:00 AM,0,0.50,,ug/L,0.0286,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA179 ,,,179,014,,2024-07-23,8:44:00 AM,0,0.50,,ug/L,0.0319,,,Tishomingo,Tishomingo 1,,,SLAP
SAX_tox,RA180 ,,,180,021,,2024-07-23,10:47:00 AM,0,0.50,,ug/L,0.0297,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA180 ,,,180,021,,2024-07-23,10:47:00 AM,0,0.50,,ug/L,0.0253,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA180 ,,,180,021,,2024-07-23,10:47:00 AM,0,0.50,,ug/L,0.0264,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA180 ,,,180,021,,2024-07-23,10:47:00 AM,0,0.50,,ug/L,0.0286,,,Goose_Creek,Goose Creek 1,,,SLAP
SAX_tox,RA181 ,,,181,018,,2024-07-23,12:46:00 PM,0,0.50,,ug/L,0.0154,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA181 ,,,181,018,,2024-07-23,12:46:00 PM,0,0.50,,ug/L,0.0165,,,Capri,Capri 1,,,SLAP
SAX_tox,RA181 ,,,181,018,,2024-07-23,12:46:00 PM,0,0.50,,ug/L,0.0110,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA181 ,,,181,018,,2024-07-23,12:46:00 PM,0,0.50,,ug/L,0.0033,,,Capri,Capri 1,Below detection limit,,SLAP
SAX_tox,RA182 ,,,182,112,,2024-07-23,2:27:00 PM,0,0.50,,ug/L,0.0176,,,Shayne,Shayne 1,,,SLAP
SAX_tox,RA182 ,,,182,112,,2024-07-23,2:27:00 PM,0,0.50,,ug/L,0.0154,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA182 ,,,182,112,,2024-07-23,2:27:00 PM,0,0.50,,ug/L,0.0055,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA182 ,,,182,112,,2024-07-23,2:27:00 PM,0,0.50,,ug/L,0.0011,,,Shayne,Shayne 1,Below detection limit,,SLAP
SAX_tox,RA183 ,,,183,186,,2024-07-23,4:03:00 PM,0,0.50,,ug/L,0.0176,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
SAX_tox,RA183 ,,,183,186,,2024-07-23,4:03:00 PM,0,0.50,,ug/L,0.0198,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
SAX_tox,RA183 ,,,183,186,,2024-07-23,4:03:00 PM,0,0.50,,ug/L,0.0176,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
SAX_tox,RA183 ,,,183,186,,2024-07-23,4:03:00 PM,0,0.50,,ug/L,0.0198,,,Carl_DiSalvo,Carl DiSalvo 1,,,SLAP
SAX_tox,RA184 ,,,184,030,,2024-07-24,7:45:00 AM,0,0.50,,ug/L,0.0165,,,Wappapello,Wappapello 1,,,SLAP
SAX_tox,RA184 ,,,184,030,,2024-07-24,7:45:00 AM,0,0.50,,ug/L,0.0121,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA184 ,,,184,030,,2024-07-24,7:45:00 AM,0,0.50,,ug/L,0.0055,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA184 ,,,184,030,,2024-07-24,7:45:00 AM,0,0.50,,ug/L,0.0132,,,Wappapello,Wappapello 1,Below detection limit,,SLAP
SAX_tox,RA185 ,,,185,036,,2024-07-24,9:54:00 AM,0,0.50,,ug/L,0.0165,,,Clearwater,Clearwater 1,,,SLAP
SAX_tox,RA185 ,,,185,036,,2024-07-24,9:54:00 AM,0,0.50,,ug/L,0.0110,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA185 ,,,185,036,,2024-07-24,9:54:00 AM,0,0.50,,ug/L,0.0143,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA185 ,,,185,036,,2024-07-24,9:54:00 AM,0,0.50,,ug/L,0.0022,,,Clearwater,Clearwater 1,Below detection limit,,SLAP
SAX_tox,RA186 ,,,186,110-FD,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0198,,,Little_Prairie,Little Prairie 1,,,SLAP
SAX_tox,RA186 ,,,186,110-FD,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0176,,,Little_Prairie,Little Prairie 1,,,SLAP
SAX_tox,RA186 ,,,186,110-FD,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0099,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA186 ,,,186,110-FD,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0077,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA187 ,,,187,110,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0154,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA187 ,,,187,110,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0154,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA187 ,,,187,110,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0110,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA187 ,,,187,110,,2024-07-24,3:39:00 PM,0,0.50,,ug/L,0.0154,,,Little_Prairie,Little Prairie 1,Below detection limit,,SLAP
SAX_tox,RA188 ,,,188,219,,2024-07-29,11:11:00 AM,0,0.50,,ug/L,0.0583,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA188 ,,,188,219,,2024-07-29,11:11:00 AM,0,0.50,,ug/L,0.0605,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA188 ,,,188,219,,2024-07-29,11:11:00 AM,0,0.50,,ug/L,0.0704,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA188 ,,,188,219,,2024-07-29,11:11:00 AM,0,0.50,,ug/L,0.0649,,,Dairy_1,Dairy 1 1,,,SLAP
SAX_tox,RA189 ,,,189,134,,2024-07-29,11:45:00 AM,0,0.50,,ug/L,0.0385,,,Jamesport_City,Jamesport City 1,,,SLAP
SAX_tox,RA189 ,,,189,134,,2024-07-29,11:45:00 AM,0,0.50,,ug/L,0.0242,,,Jamesport_City,Jamesport City 1,,,SLAP
SAX_tox,RA189 ,,,189,134,,2024-07-29,11:45:00 AM,0,0.50,,ug/L,0.0374,,,Jamesport_City,Jamesport City 1,,,SLAP
SAX_tox,RA189 ,,,189,134,,2024-07-29,11:45:00 AM,0,0.50,,ug/L,0.0341,,,Jamesport_City,Jamesport City 1,,,SLAP
SAX_tox,RA190 ,,,190,088,,2024-07-22,11:31:00 AM,0,0.50,,ug/L,0.0308,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA190 ,,,190,088,,2024-07-22,11:31:00 AM,0,0.50,,ug/L,0.0286,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA190 ,,,190,088,,2024-07-22,11:31:00 AM,0,0.50,,ug/L,0.0220,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA190 ,,,190,088,,2024-07-22,11:31:00 AM,0,0.50,,ug/L,0.0253,,,Marceline_South,Marceline (South) 1,,,SLAP
SAX_tox,RA191 ,,,191,098,,2024-07-24,12:58:00 PM,0,0.50,,ug/L,0.0143,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA191 ,,,191,098,,2024-07-24,12:58:00 PM,0,0.50,,ug/L,0.0121,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA191 ,,,191,098,,2024-07-24,12:58:00 PM,0,0.50,,ug/L,0.0044,,,Table_Rock,Table Rock 1,Below detection limit,,SLAP
SAX_tox,RA191 ,,,191,098,,2024-07-24,12:58:00 PM,0,0.50,,ug/L,0.0176,,,Table_Rock,Table Rock 1,,,SLAP
SAX_tox,RA192 ,,,192,228,,2024-07-29,12:26:00 PM,0,0.50,,ug/L,0.0165,,,Jamesport_Community,Jamesport Community 1,,,SLAP
SAX_tox,RA192 ,,,192,228,,2024-07-29,12:26:00 PM,0,0.50,,ug/L,0.0143,,,Jamesport_Community,Jamesport Community 1,Below detection limit,,SLAP
SAX_tox,RA192 ,,,192,228,,2024-07-29,12:26:00 PM,0,0.50,,ug/L,0.0000,,,Jamesport_Community,Jamesport Community 1,Below detection limit,,SLAP
SAX_tox,RA192 ,,,192,228,,2024-07-29,12:26:00 PM,0,0.50,,ug/L,0.0088,,,Jamesport_Community,Jamesport Community 1,Below detection limit,,SLAP
SAX_tox,RA193 ,,,193,163,,2024-07-29,2:06:00 PM,0,0.50,,ug/L,0.0352,,,King,King 1,,,SLAP
SAX_tox,RA193 ,,,193,163,,2024-07-29,2:06:00 PM,0,0.50,,ug/L,0.0341,,,King,King 1,,,SLAP
SAX_tox,RA193 ,,,193,163,,2024-07-29,2:06:00 PM,0,0.50,,ug/L,0.0341,,,King,King 1,,,SLAP
SAX_tox,RA193 ,,,193,163,,2024-07-29,2:06:00 PM,0,0.50,,ug/L,0.0363,,,King,King 1,,,SLAP
SAX_tox,RA194 ,,,194,195,,2024-07-29,3:07:00 PM,0,0.50,,ug/L,0.0836,,,Limpp,Limpp 1,,,SLAP
SAX_tox,RA194 ,,,194,195,,2024-07-29,3:07:00 PM,0,0.50,,ug/L,0.0792,,,Limpp,Limpp 1,,,SLAP
SAX_tox,RA194 ,,,194,195,,2024-07-29,3:07:00 PM,0,0.50,,ug/L,0.0748,,,Limpp,Limpp 1,,,SLAP
SAX_tox,RA194 ,,,194,195,,2024-07-29,3:07:00 PM,0,0.50,,ug/L,0.0759,,,Limpp,Limpp 1,,,SLAP
SAX_tox,RA195 ,,,195,224,,2024-07-29,4:05:00 PM,0,0.50,,ug/L,0.0385,,,Happy_Holler,Happy Holler 1,,,SLAP
SAX_tox,RA195 ,,,195,224,,2024-07-29,4:05:00 PM,0,0.50,,ug/L,0.0374,,,Happy_Holler,Happy Holler 1,,,SLAP
SAX_tox,RA195 ,,,195,224,,2024-07-29,4:05:00 PM,0,0.50,,ug/L,0.0352,,,Happy_Holler,Happy Holler 1,,,SLAP
SAX_tox,RA195 ,,,195,224,,2024-07-29,4:05:00 PM,0,0.50,,ug/L,0.0396,,,Happy_Holler,Happy Holler 1,,,SLAP
SAX_tox,RA196 ,,,196,180,,2024-07-29,5:43:00 PM,0,0.50,,ug/L,0.0748,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
SAX_tox,RA196 ,,,196,180,,2024-07-29,5:43:00 PM,0,0.50,,ug/L,0.0726,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
SAX_tox,RA196 ,,,196,180,,2024-07-29,5:43:00 PM,0,0.50,,ug/L,0.0671,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
SAX_tox,RA196 ,,,196,180,,2024-07-29,5:43:00 PM,0,0.50,,ug/L,0.0649,,,Bilby_Ranch,Bilby Ranch 1,,,SLAP
SAX_tox,RA197 ,,,197,179,,2024-07-30,6:48:00 AM,0,0.50,,ug/L,0.0143,,,Nodaway_County,Nodaway County 1,Below detection limit,,SLAP
SAX_tox,RA197 ,,,197,179,,2024-07-30,6:48:00 AM,0,0.50,,ug/L,0.0154,,,Nodaway_County,Nodaway County 1,Below detection limit,,SLAP
SAX_tox,RA198 ,,,198,181,,2024-07-30,7:53:00 AM,0,0.50,,ug/L,0.0176,,,Mozingo,Mozingo 1,,,SLAP
SAX_tox,RA198 ,,,198,181,,2024-07-30,7:53:00 AM,0,0.50,,ug/L,0.0165,,,Mozingo,Mozingo 1,,,SLAP
SAX_tox,RA199 ,,,199,185,,2024-07-30,10:03:00 AM,0,0.50,,ug/L,0.0143,,,Harrison_County,Harrison County 1,Below detection limit,,SLAP
SAX_tox,RA199 ,,,199,185,,2024-07-30,10:03:00 AM,0,0.50,,ug/L,0.0110,,,Harrison_County,Harrison County 1,Below detection limit,,SLAP
SAX_tox,RA200 ,,,200,164,,2024-07-30,12:31:00 PM,0,0.50,,ug/L,0.0132,,,Elmwood,Elmwood 1,Below detection limit,,SLAP
SAX_tox,RA200 ,,,200,164,,2024-07-30,12:31:00 PM,0,0.50,,ug/L,0.0132,,,Elmwood,Elmwood 1,Below detection limit,,SLAP
SAX_tox,RA201 ,,,201,237,,2024-07-30,1:17:00 PM,0,0.50,,ug/L,0.0495,,,Milan_North,Milan (North) 1,,,SLAP
SAX_tox,RA201 ,,,201,237,,2024-07-30,1:17:00 PM,0,0.50,,ug/L,0.0462,,,Milan_North,Milan (North) 1,,,SLAP
SAX_tox,RA202 ,,,202,133,,2024-07-30,2:52:00 PM,0,0.50,,ug/L,0.0440,,,Forest,Forest 1,,,SLAP
SAX_tox,RA202 ,,,202,133,,2024-07-30,2:52:00 PM,0,0.50,,ug/L,0.0297,,,Forest,Forest 1,,,SLAP
SAX_tox,RA203 ,,,203,053,,2024-07-31,8:39:00 AM,0,0.50,,ug/L,0.0462,,,Memphis_City,Memphis City 1,,,SLAP
SAX_tox,RA203 ,,,203,053,,2024-07-31,8:39:00 AM,0,0.50,,ug/L,0.0517,,,Memphis_City,Memphis City 1,,,SLAP
SAX_tox,RA204 ,,,204,182,,2024-07-31,10:12:00 AM,0,0.50,,ug/L,0.0550,,,Fox_Valley,Fox Valley 1,,,SLAP
SAX_tox,RA204 ,,,204,182,,2024-07-31,10:12:00 AM,0,0.50,,ug/L,0.0385,,,Fox_Valley,Fox Valley 1,,,SLAP
SAX_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.0242,,,Deer_Ridge,Deer Ridge 1,,,SLAP
SAX_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.0275,,,Deer_Ridge,Deer Ridge 1,,,SLAP
SAX_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.0275,,,Deer_Ridge,Deer Ridge 1,,,SLAP
SAX_tox,RA205 ,,,205,057,,2024-07-31,12:09:00 AM,0,0.50,,ug/L,0.0220,,,Deer_Ridge,Deer Ridge 1,,,SLAP
SAX_tox,RA206 ,,,206,114,,2024-07-31,1:35:00 PM,0,0.50,,ug/L,0.0649,,,Henry_Sever,Henry Sever 1,,,SLAP
SAX_tox,RA206 ,,,206,114,,2024-07-31,1:35:00 PM,0,0.50,,ug/L,0.0660,,,Henry_Sever,Henry Sever 1,,,SLAP
SAX_tox,RA207 ,,,207,048,,2024-07-31,3:25:00 PM,0,0.50,,ug/L,0.0187,,,Long_Branch,Long Branch 1,,,SLAP
SAX_tox,RA207 ,,,207,048,,2024-07-31,3:25:00 PM,0,0.50,,ug/L,0.0154,,,Long_Branch,Long Branch 1,Below detection limit,,SLAP
SAX_tox,RA208 ,,,208,184,,2024-08-05,10:04:00 AM,0,0.50,,ug/L,0.1485,,,Manito,Manito 1,,,SLAP
SAX_tox,RA208 ,,,208,184,,2024-08-05,10:04:00 AM,0,0.50,,ug/L,0.1595,,,Manito,Manito 1,,,SLAP
SAX_tox,RA209 ,,,209,092,,2024-08-05,12:29:00 PM,0,0.50,,ug/L,0.0154,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
SAX_tox,RA209 ,,,209,092,,2024-08-05,12:29:00 PM,0,0.50,,ug/L,0.0154,,,Pomme_De_Terre,Pomme de Terre 1,Below detection limit,,SLAP
SAX_tox,RA210 ,,,210,039,,2024-07-26,9:09:00 AM,0,0.50,,ug/L,0.0154,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
SAX_tox,RA210 ,,,210,039,,2024-07-26,9:09:00 AM,0,0.50,,ug/L,0.0099,,,Council_Bluff,Council Bluff 1,Below detection limit,,SLAP
SAX_tox,RA211 ,,,211,440,,2024-07-29,1:05:00 PM,0,0.50,,ug/L,0.0154,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
SAX_tox,RA211 ,,,211,440,,2024-07-29,1:05:00 PM,0,0.50,,ug/L,0.0143,,,Crow_Pond,Crow Pond 1,Below detection limit,,SLAP
SAX_tox,RA212 ,,,212,089,,2024-07-30,2:28:00 PM,0,0.50,,ug/L,0.0121,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA212 ,,,212,089,,2024-07-30,2:28:00 PM,0,0.50,,ug/L,0.0121,,,Truman,Truman 1,Below detection limit,,SLAP
SAX_tox,RA213 ,,,213,274,,2024-07-31,3:12:00 PM,0,0.50,,ug/L,0.0176,,,Alpine,Alpine 1,,,SLAP
SAX_tox,RA213 ,,,213,274,,2024-07-31,3:12:00 PM,0,0.50,,ug/L,0.0198,,,Alpine,Alpine 1,,,SLAP
SAX_tox,RA214 ,,,214,139,,2024-08-01,3:20:00 PM,0,0.50,,ug/L,0.0000,,,Marceline_North,Marceline (North) 1,Below detection limit,,SLAP
SAX_tox,RA214 ,,,214,139,,2024-08-01,3:20:00 PM,0,0.50,,ug/L,0.0539,,,Marceline_North,Marceline (North) 1,,,SLAP
SAX_tox,RA214 ,,,214,139,,2024-08-01,3:20:00 PM,0,0.50,,ug/L,0.0561,,,Marceline_North,Marceline (North) 1,,,SLAP
SAX_tox,RA214 ,,,214,139,,2024-08-01,3:20:00 PM,0,0.50,,ug/L,0.0539,,,Marceline_North,Marceline (North) 1,,,SLAP
SAX_tox,RA215 ,,,215,117,,2024-08-02,10:24:00 AM,0,0.50,,ug/L,0.0132,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA215 ,,,215,117,,2024-08-02,10:24:00 AM,0,0.50,,ug/L,0.0154,,,Little_Dixie,Little Dixie 1,Below detection limit,,SLAP
SAX_tox,RA216 ,,,216,096,,2024-08-05,2:57:00 PM,0,0.50,,ug/L,0.0341,,,Fellows,Fellows 1,,,SLAP
SAX_tox,RA216 ,,,216,096,,2024-08-05,2:57:00 PM,0,0.50,,ug/L,0.0330,,,Fellows,Fellows 1,,,SLAP
SAX_tox,RA217 ,,,217,411,,2024-08-02,2:32:00 PM,0,0.50,,ug/L,0.0319,,,Cedar,Cedar 1,,,SLAP
SAX_tox,RA217 ,,,217,411,,2024-08-02,2:32:00 PM,0,0.50,,ug/L,0.0341,,,Cedar,Cedar 1,,,SLAP
SAX_tox,RA218 ,,,218,046,,2024-08-05,10:51:00 AM,0,0.50,,ug/L,0.0121,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
SAX_tox,RA218 ,,,218,046,,2024-08-05,10:51:00 AM,0,0.50,,ug/L,0.0099,,,Thomas_Hill,Thomas Hill 1,Below detection limit,,SLAP
SAX_tox,RA219 ,,,219,091,,2024-08-05,5:39:00 PM,0,0.50,,ug/L,0.0132,,,Atkinson,Atkinson 1,Below detection limit,,SLAP
SAX_tox,RA219 ,,,219,091,,2024-08-05,5:39:00 PM,0,0.50,,ug/L,0.0165,,,Atkinson,Atkinson 1,,,SLAP
SAX_tox,RA220 ,,,220,070,,2024-08-06,7:59:00 AM,0,0.50,,ug/L,0.0352,,,North,North 1,,,SLAP
SAX_tox,RA220 ,,,220,070,,2024-08-06,7:59:00 AM,0,0.50,,ug/L,0.0385,,,North,North 1,,,SLAP
SAX_tox,RA221 ,,,221,120,,2024-08-06,9:26:00 AM,0,0.50,,ug/L,0.0682,,,Winnebago,Winnebago 1,,,SLAP
SAX_tox,RA221 ,,,221,120,,2024-08-06,9:26:00 AM,0,0.50,,ug/L,0.0671,,,Winnebago,Winnebago 1,,,SLAP
SAX_tox,RA222 ,,,222,169,,2024-08-06,10:48:00 AM,0,0.50,,ug/L,0.0187,,,Gopher,Gopher 1,,,SLAP
SAX_tox,RA222 ,,,222,169,,2024-08-06,10:48:00 AM,0,0.50,,ug/L,0.0176,,,Gopher,Gopher 1,,,SLAP
SAX_tox,RA223 ,,,223,183,,2024-08-06,12:22:00 PM,0,0.50,,ug/L,0.0253,,,Hazel_Hill,Hazel Hill 1,,,SLAP
SAX_tox,RA223 ,,,223,183,,2024-08-06,12:22:00 PM,0,0.50,,ug/L,0.0220,,,Hazel_Hill,Hazel Hill 1,,,SLAP
SAX_tox,RA224 ,,,224,150,,2024-08-06,2:05:00 PM,0,0.50,,ug/L,0.1364,,,Blind_Pony,Blind Pony 1,,,SLAP
SAX_tox,RA224 ,,,224,150,,2024-08-06,2:05:00 PM,0,0.50,,ug/L,0.0748,,,Blind_Pony,Blind Pony 1,,,SLAP
SAX_tox,RA224 ,,,224,150,,2024-08-06,2:05:00 PM,0,0.50,,ug/L,0.1243,,,Blind_Pony,Blind Pony 1,,,SLAP
SAX_tox,RA224 ,,,224,150,,2024-08-06,2:05:00 PM,0,0.50,,ug/L,0.1166,,,Blind_Pony,Blind Pony 1,,,SLAP
SAX_tox,RA225 ,,,225,121,,2024-08-06,3:28:00 PM,0,0.50,,ug/L,0.0187,,,Higginsville,Higginsville 1,,,SLAP
SAX_tox,RA225 ,,,225,121,,2024-08-06,3:28:00 PM,0,0.50,,ug/L,0.0165,,,Higginsville,Higginsville 1,,,SLAP
SAX_tox,RA226 ,,,226,074,,2024-08-07,8:27:00 AM,0,0.50,,ug/L,0.0451,,,Watkins_Mill,Watkins Mill 1,,,SLAP
SAX_tox,RA226 ,,,226,074,,2024-08-07,8:27:00 AM,0,0.50,,ug/L,0.0506,,,Watkins_Mill,Watkins Mill 1,,,SLAP
SAX_tox,RA227 ,,,227,081,,2024-08-07,10:07:00 AM,0,0.50,,ug/L,0.0209,,,Pony_Express,Pony Express 1,,,SLAP
