MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TN,ug/L,720,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TN,ug/L,760,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TN,ug/L,750,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TN,ug/L,770,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TN,ug/L,740,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TN,ug/L,760,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TP,ug/L,41,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TP,ug/L,40,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TP,ug/L,42,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TP,ug/L,44,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TP,ug/L,41,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TSS,mg/L,7.7,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TSS,mg/L,8,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,ANA_tox,ug/L,0.236,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,ANA_tox,ug/L,0.306,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,CHL_A_COR,ug/L,39.1,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,CHL_A_COR,ug/L,40.96,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,CHL_A_COR,ug/L,46.92,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,CHL_A_COR,ug/L,46.12,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,CHL_A_lab,ug/L,52.88,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,CHL_A_lab,ug/L,53.28,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,CHL_A_lab,ug/L,60.93,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,CHL_A_lab,ug/L,60.61,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,CYL_tox,ug/L,0.012,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,CYL_tox,ug/L,0.013,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,MIC_tox,ug/L,0.261,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,MIC_tox,ug/L,0.236,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,NH4,ug/L,22,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,NH4,ug/L,21,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,NO3,ug/L,2,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,NO3,ug/L,1,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,PHEO,ug/L,29.61,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,PHEO,ug/L,26.5,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,PHEO,ug/L,30.13,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,PHEO,ug/L,31.14,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,PIM,mg/L,6.4,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,POM,mg/L,9,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,POM,mg/L,8.8,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0.5,SAX_tox,ug/L,0.043,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,SECCHI,m,0.57,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,SECCHI,m,0.54,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TDN,ug/L,600,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TDN,ug/L,580,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,TN,ug/L,1220,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,TN,ug/L,1260,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TN,ug/L,1160,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TN,ug/L,1220,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TN,ug/L,1190,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,TP,ug/L,63,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,0,TP,ug/L,62,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TP,ug/L,57,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TP,ug/L,59,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TP,ug/L,58,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TSS,mg/L,15.4,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-10,NA,0,3.5,TSS,mg/L,15.2,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,ANA_tox,ug/L,0.457,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,ANA_tox,ug/L,0.413,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,CHL_A_COR,ug/L,24.94,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,CHL_A_COR,ug/L,23.76,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,CHL_A_COR,ug/L,29.47,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,CHL_A_COR,ug/L,26.97,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,CHL_A_lab,ug/L,36.1,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,CHL_A_lab,ug/L,37.11,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,CHL_A_lab,ug/L,37.63,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,CHL_A_lab,ug/L,36.46,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,CYL_tox,ug/L,0,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,MIC_tox,ug/L,0.252,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,MIC_tox,ug/L,0.211,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,NH4,ug/L,80,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,NH4,ug/L,78,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,NO3,ug/L,8,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,NO3,ug/L,9,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,PHEO,ug/L,23.99,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,PHEO,ug/L,28.71,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,PHEO,ug/L,17.55,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,PHEO,ug/L,20.41,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,PIM,mg/L,4.6,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,PIM,mg/L,2.9,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,POM,mg/L,5.1,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,POM,mg/L,7.4,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,SAX_tox,ug/L,0.042,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0.5,SAX_tox,ug/L,0.04,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,SECCHI,m,0.57,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,SECCHI,m,0.49,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TDN,ug/L,590,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TDN,ug/L,610,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TDN,ug/L,680,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,TN,ug/L,1100,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,TN,ug/L,1140,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,TN,ug/L,1150,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TN,ug/L,1070,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TN,ug/L,1110,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TN,ug/L,1100,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,TP,ug/L,53,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,TP,ug/L,54,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,0,TP,ug/L,52,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TP,ug/L,55,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TSS,mg/L,9.7,NA
180,Bilby Ranch,Bilby Ranch 1,2023-07-31,NA,0,3.77,TSS,mg/L,10.3,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,CHL_A_COR,ug/L,8.64,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,CHL_A_COR,ug/L,9.6,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,CHL_A_COR,ug/L,8.47,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,CHL_A_COR,ug/L,7.65,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,CHL_A_lab,ug/L,13.03,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,CHL_A_lab,ug/L,14.17,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,CHL_A_lab,ug/L,12.25,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,CHL_A_lab,ug/L,11.52,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,NH4,ug/L,10,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,NH4,ug/L,11,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,NO3,ug/L,3,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,PHEO,ug/L,9.43,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,PHEO,ug/L,9.85,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,PHEO,ug/L,8.12,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,PHEO,ug/L,8.31,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,PIM,mg/L,3.8,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,PIM,mg/L,3.5,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,POM,mg/L,4.2,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,POM,mg/L,0,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TDN,ug/L,590,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TDN,ug/L,620,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TDN,ug/L,600,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TN,ug/L,700,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TN,ug/L,720,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TN,ug/L,730,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TN,ug/L,780,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TN,ug/L,750,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TP,ug/L,37,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,0,TP,ug/L,38,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TP,ug/L,40,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TP,ug/L,42,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TSS,mg/L,8,NA
180,Bilby Ranch,Bilby Ranch 1,2023-06-13,NA,0,2.72,TSS,mg/L,3.5,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,ANA_tox,ug/L,0.297,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,ANA_tox,ug/L,0.259,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,CHL_A_COR,ug/L,8.93,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,CHL_A_COR,ug/L,8.51,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,CHL_A_COR,ug/L,7.26,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,CHL_A_COR,ug/L,7.6,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,CHL_A_lab,ug/L,13.22,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,CHL_A_lab,ug/L,13,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,CHL_A_lab,ug/L,10.89,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,CHL_A_lab,ug/L,11.04,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,CYL_tox,ug/L,0,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,MIC_tox,ug/L,0.21,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,MIC_tox,ug/L,0.109,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,NH4,ug/L,9,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,NH4,ug/L,10,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,NO3,ug/L,298,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,NO3,ug/L,292,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,PHEO,ug/L,9.22,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,PHEO,ug/L,9.65,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,PHEO,ug/L,7.8,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,PHEO,ug/L,7.39,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,PIM,mg/L,2.3,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,PIM,mg/L,2.6,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,POM,mg/L,1.9,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,POM,mg/L,2.3,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,SAX_tox,ug/L,0.02,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0.5,SAX_tox,ug/L,0.004,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,SECCHI,m,1.4,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,SECCHI,m,1.2,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TDN,ug/L,740,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TDN,ug/L,730,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TDN,ug/L,750,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TN,ug/L,860,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TN,ug/L,840,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TN,ug/L,890,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TN,ug/L,980,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TN,ug/L,910,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TN,ug/L,900,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TN,ug/L,880,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TN,ug/L,890,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TP,ug/L,27,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TP,ug/L,31,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,0,TP,ug/L,30,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TP,ug/L,30,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TP,ug/L,26,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TP,ug/L,27,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TSS,mg/L,4.2,NA
181,Mozingo,Mozingo 1,2023-05-23,NA,0,2.82,TSS,mg/L,4.9,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,ANA_tox,ug/L,0.263,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,ANA_tox,ug/L,0.232,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,CHL_A_COR,ug/L,4.22,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,CHL_A_COR,ug/L,4.27,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,CHL_A_COR,ug/L,3.98,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,CHL_A_COR,ug/L,4.85,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,CHL_A_lab,ug/L,6.88,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,CHL_A_lab,ug/L,7.19,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,CHL_A_lab,ug/L,6.86,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,CHL_A_lab,ug/L,8.02,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,CYL_tox,ug/L,0.03,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,CYL_tox,ug/L,0.051,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,MIC_tox,ug/L,0.201,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,MIC_tox,ug/L,0.162,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,NH4,ug/L,64,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,NH4,ug/L,63,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,NO3,ug/L,48,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,PHEO,ug/L,5.71,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,PHEO,ug/L,6.27,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,PHEO,ug/L,6.18,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,PHEO,ug/L,6.81,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,PIM,mg/L,2.4,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,POM,mg/L,1.7,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,POM,mg/L,1.5,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,SAX_tox,ug/L,0.008,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0.5,SAX_tox,ug/L,0.007,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,SECCHI,m,1.3,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,SECCHI,m,1.21,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TDN,ug/L,750,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TDN,ug/L,660,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,TN,ug/L,720,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,TN,ug/L,670,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,TN,ug/L,740,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TN,ug/L,710,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TN,ug/L,740,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,0,TP,ug/L,29,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TP,ug/L,29,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TP,ug/L,30,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TSS,mg/L,4.1,NA
181,Mozingo,Mozingo 1,2023-06-14,NA,0,3.57,TSS,mg/L,3.9,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,ANA_tox,ug/L,0.245,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,ANA_tox,ug/L,0.305,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,CHL_A_COR,ug/L,12.98,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,CHL_A_COR,ug/L,12.55,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,CHL_A_COR,ug/L,11.42,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,CHL_A_COR,ug/L,12.87,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,CHL_A_lab,ug/L,18.77,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,CHL_A_lab,ug/L,17.96,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,CHL_A_lab,ug/L,17.05,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,CHL_A_lab,ug/L,18.38,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,CYL_tox,ug/L,0.004,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,CYL_tox,ug/L,0.006,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,MIC_tox,ug/L,0.144,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,MIC_tox,ug/L,0.083,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,NH4,ug/L,18,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,NO3,ug/L,4,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,NO3,ug/L,2,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,PHEO,ug/L,12.44,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,PHEO,ug/L,11.65,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,PHEO,ug/L,12.09,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,PHEO,ug/L,11.86,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,PIM,mg/L,2.7,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,PIM,mg/L,2.4,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,POM,mg/L,3.4,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,POM,mg/L,3.2,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,SAX_tox,ug/L,0.024,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0.5,SAX_tox,ug/L,0.028,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,SECCHI,m,1.23,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,SECCHI,m,1.09,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TDN,ug/L,470,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TDN,ug/L,510,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TDN,ug/L,520,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,TN,ug/L,680,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,TN,ug/L,670,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TN,ug/L,740,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TN,ug/L,720,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TN,ug/L,730,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,TP,ug/L,32,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,0,TP,ug/L,33,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TP,ug/L,34,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TP,ug/L,33,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TP,ug/L,31,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TSS,mg/L,6.1,NA
181,Mozingo,Mozingo 1,2023-07-11,NA,0,2,TSS,mg/L,5.6,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0.5,ANA_tox,ug/L,0.204,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0.5,ANA_tox,ug/L,0.277,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,4.5,CHL_A_COR,ug/L,5.32,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,4.5,CHL_A_COR,ug/L,7.37,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0,CHL_A_COR,ug/L,8.16,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0,CHL_A_COR,ug/L,6.62,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,4.5,CHL_A_lab,ug/L,13.48,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,4.5,CHL_A_lab,ug/L,13.93,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0,CHL_A_lab,ug/L,13.51,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0,CHL_A_lab,ug/L,12.03,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0.5,CYL_tox,ug/L,0.026,NA
181,Mozingo,Mozingo 1,2023-08-01,NA,0,0.5,CYL_tox,ug/L,0.019,NA
