"parameterType","parameterType & Tube#","...3","...4","Tube/Filter#","MULakeNumber","Depth","Date","Time","beginDepth","endDepth","Replicate","unit","parameterValue","Rerun?","still too high?","waterBody","samplingSite","parameterValueQCCodeDesc"
"TN","TN808",NA,NA,"808","053","SURF","2024-07-10","9:57:00 AM","0",0,NA,"ug/L","1870",NA,NA,"Memphis_City","Memphis City 1",NA
"TN","TN809",NA,NA,"809","053","SURF","2024-07-10","9:57:00 AM","0",0,NA,"ug/L","1890",NA,NA,"Memphis_City","Memphis City 1",NA
"TN","TN810",NA,NA,"810","053","SURF","2024-07-10","9:57:00 AM","0",0,NA,"ug/L","1900",NA,NA,"Memphis_City","Memphis City 1",NA
"TN","TN1171",NA,NA,"1171","053","SURF","2024-07-31","8:39:00 AM","0",0,NA,"ug/L","2000",NA,NA,"Memphis_City","Memphis City 1",NA
"TN","TN1172",NA,NA,"1172","053","SURF","2024-07-31","8:39:00 AM","0",0,NA,"ug/L","2050",NA,NA,"Memphis_City","Memphis City 1",NA
"TN","TN1173",NA,NA,"1173","053","SURF","2024-07-31","8:39:00 AM","0",0,NA,"ug/L","2030",NA,NA,"Memphis_City","Memphis City 1",NA
"TN","TN112",NA,NA,"112","057","SURF","2024-05-22","1:24:00 PM","0",0,NA,"ug/L","860",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN113",NA,NA,"113","057","SURF","2024-05-22","1:24:00 PM","0",0,NA,"ug/L","910",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN114",NA,NA,"114","057","SURF","2024-05-22","1:24:00 PM","0",0,NA,"ug/L","890",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN377",NA,NA,"377","057","SURF","2024-06-12","12:49:00 PM","0",0,NA,"ug/L","920",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN378",NA,NA,"378","057","SURF","2024-06-12","12:49:00 PM","0",0,NA,"ug/L","900",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN379",NA,NA,"379","057","SURF","2024-06-12","12:49:00 PM","0",0,NA,"ug/L","910",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN772",NA,NA,"772","057","SURF","2024-07-10","1:15:00 PM","0",0,NA,"ug/L","640",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN773",NA,NA,"773","057","SURF","2024-07-10","1:15:00 PM","0",0,NA,"ug/L","670",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN774",NA,NA,"774","057","SURF","2024-07-10","1:15:00 PM","0",0,NA,"ug/L","670",NA,NA,"Deer_Ridge","Deer Ridge 1",NA
"TN","TN1183",NA,NA,"1183","057","SURF","2024-07-31","12:09:00 AM","0",0,NA,"ug/L","860",NA,NA,"Deer_Ridge","Deer Ridge 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1185",NA,NA,"1185","057","SURF","2024-07-31","12:09:00 AM","0",0,NA,"ug/L","870",NA,NA,"Deer_Ridge","Deer Ridge 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1741",NA,NA,"1741","057","SURF","2024-07-31","12:09:00 AM","0",0,NA,"ug/L","780",NA,NA,"Deer_Ridge","Deer Ridge 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1742",NA,NA,"1742","057","SURF","2024-07-31","12:09:00 AM","0",0,NA,"ug/L","790",NA,NA,"Deer_Ridge","Deer Ridge 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1743",NA,NA,"1743","057","SURF","2024-07-31","12:09:00 AM","0",0,NA,"ug/L","770",NA,NA,"Deer_Ridge","Deer Ridge 1","RPD or range or CV of replicates exceeds established control"
"TN","TN184",NA,NA,"184","070","SURF","2024-05-29","7:50:00 AM","0",0,NA,"ug/L","1200",NA,NA,"North","North 1",NA
"TN","TN185",NA,NA,"185","070","SURF","2024-05-29","7:50:00 AM","0",0,NA,"ug/L","1260",NA,NA,"North","North 1",NA
"TN","TN186",NA,NA,"186","070","SURF","2024-05-29","7:50:00 AM","0",0,NA,"ug/L","1210",NA,NA,"North","North 1",NA
"TN","TN484",NA,NA,"484","070","SURF","2024-06-19","7:37:00 AM","0",0,NA,"ug/L","1480",NA,NA,"North","North 1",NA
"TN","TN485",NA,NA,"485","070","SURF","2024-06-19","7:37:00 AM","0",0,NA,"ug/L","1480",NA,NA,"North","North 1",NA
"TN","TN486",NA,NA,"486","070","SURF","2024-06-19","7:37:00 AM","0",0,NA,"ug/L","1450",NA,NA,"North","North 1",NA
"TN","TN875",NA,NA,"875","070","SURF","2024-07-16","7:35:00 AM","0",0,NA,"ug/L","1590",NA,NA,"North","North 1",NA
"TN","TN876",NA,NA,"876","070","SURF","2024-07-16","7:35:00 AM","0",0,NA,"ug/L","1630",NA,NA,"North","North 1",NA
"TN","TN877",NA,NA,"877","070","SURF","2024-07-16","7:35:00 AM","0",0,NA,"ug/L","1640",NA,NA,"North","North 1",NA
"TN","TN1258",NA,NA,"1258","070","SURF","2024-08-06","7:59:00 AM","0",0,NA,"ug/L","1730",NA,NA,"North","North 1",NA
"TN","TN1259",NA,NA,"1259","070","SURF","2024-08-06","7:59:00 AM","0",0,NA,"ug/L","1820",NA,NA,"North","North 1",NA
"TN","TN1260",NA,NA,"1260","070","SURF","2024-08-06","7:59:00 AM","0",0,NA,"ug/L","1830",NA,NA,"North","North 1",NA
"TN","TN766",NA,NA,"766","072","SURF","2024-07-09","12:07:00 PM","0",0,NA,"ug/L","750",NA,NA,"Smithville","Smithville 1",NA
"TN","TN767",NA,NA,"767","072","SURF","2024-07-09","12:07:00 PM","0",0,NA,"ug/L","780",NA,NA,"Smithville","Smithville 1",NA
"TN","TN768",NA,NA,"768","072","SURF","2024-07-09","12:07:00 PM","0",0,NA,"ug/L","780",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1288",NA,NA,"1288","072","SURF","2024-08-06","12:46:00 PM","0",0,NA,"ug/L","950",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1289",NA,NA,"1289","072","SURF","2024-08-06","12:46:00 PM","0",0,NA,"ug/L","950",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1290",NA,NA,"1290","072","SURF","2024-08-06","12:46:00 PM","0",0,NA,"ug/L","910",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1474",NA,NA,"1474","072","SURF","2024-08-20","2:49:00 PM","0",0,NA,"ug/L","980",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1475",NA,NA,"1475","072","SURF","2024-08-20","2:49:00 PM","0",0,NA,"ug/L","990",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1476",NA,NA,"1476","072","SURF","2024-08-20","2:49:00 PM","0",0,NA,"ug/L","1030",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1561",NA,NA,"1561","072","SURF","2024-09-12","2:26:00 PM","0",0,NA,"ug/L","1060",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1562",NA,NA,"1562","072","SURF","2024-09-12","2:26:00 PM","0",0,NA,"ug/L","1100",NA,NA,"Smithville","Smithville 1",NA
"TN","TN1563",NA,NA,"1563","072","SURF","2024-09-12","2:26:00 PM","0",0,NA,"ug/L","1100",NA,NA,"Smithville","Smithville 1",NA
"TN","TN70",NA,NA,"70","074","SURF","2024-05-30","8:00:00 AM","0",0,NA,"ug/L","670",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN71",NA,NA,"71","074","SURF","2024-05-30","8:00:00 AM","0",0,NA,"ug/L","680",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN72",NA,NA,"72","074","SURF","2024-05-30","8:00:00 AM","0",0,NA,"ug/L","680",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN520",NA,NA,"520","074","SURF","2024-06-20","8:02:00 AM","0",0,NA,"ug/L","730",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN521",NA,NA,"521","074","SURF","2024-06-20","8:02:00 AM","0",0,NA,"ug/L","780",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN522",NA,NA,"522","074","SURF","2024-06-20","8:02:00 AM","0",0,NA,"ug/L","730",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN916",NA,NA,"916","074","SURF","2024-07-17","7:50:00 AM","0",0,NA,"ug/L","860",NA,NA,"Watkins_Mill","Watkins Mill 1","RPD or range or CV of replicates exceeds established control"
"TN","TN918",NA,NA,"918","074","SURF","2024-07-17","7:50:00 AM","0",0,NA,"ug/L","840",NA,NA,"Watkins_Mill","Watkins Mill 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1723",NA,NA,"1723","074","SURF","2024-07-17","7:50:00 AM","0",0,NA,"ug/L","740",NA,NA,"Watkins_Mill","Watkins Mill 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1724",NA,NA,"1724","074","SURF","2024-07-17","7:50:00 AM","0",0,NA,"ug/L","720",NA,NA,"Watkins_Mill","Watkins Mill 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1725",NA,NA,"1725","074","SURF","2024-07-17","7:50:00 AM","0",0,NA,"ug/L","710",NA,NA,"Watkins_Mill","Watkins Mill 1","RPD or range or CV of replicates exceeds established control"
"TN","TN1330",NA,NA,"1330","074","SURF","2024-08-07","8:27:00 AM","0",0,NA,"ug/L","880",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN1331",NA,NA,"1331","074","SURF","2024-08-07","8:27:00 AM","0",0,NA,"ug/L","930",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN1332",NA,NA,"1332","074","SURF","2024-08-07","8:27:00 AM","0",0,NA,"ug/L","900",NA,NA,"Watkins_Mill","Watkins Mill 1",NA
"TN","TN514",NA,NA,"514","078","SURF","2024-06-20","11:39:00 AM","0",0,NA,"ug/L","1040",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN515",NA,NA,"515","078","SURF","2024-06-20","11:39:00 AM","0",0,NA,"ug/L","1020",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN516",NA,NA,"516","078","SURF","2024-06-20","11:39:00 AM","0",0,NA,"ug/L","1040",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN928",NA,NA,"928","078","SURF","2024-07-17","12:03:00 PM","0",0,NA,"ug/L","1020",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN929",NA,NA,"929","078","SURF","2024-07-17","12:03:00 PM","0",0,NA,"ug/L","1030",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN930",NA,NA,"930","078","SURF","2024-07-17","12:03:00 PM","0",0,NA,"ug/L","1020",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1336",NA,NA,"1336","078","SURF","2024-08-07","12:10:00 PM","0",0,NA,"ug/L","910",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1337",NA,NA,"1337","078","SURF","2024-08-07","12:10:00 PM","0",0,NA,"ug/L","930",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1338",NA,NA,"1338","078","SURF","2024-08-07","12:10:00 PM","0",0,NA,"ug/L","940",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1516",NA,NA,"1516","078","EPI","2024-08-28","1:47:00 PM","0",0,NA,"ug/L","1150",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1517",NA,NA,"1517","078","EPI","2024-08-28","1:47:00 PM","0",0,NA,"ug/L","1180",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1518",NA,NA,"1518","078","EPI","2024-08-28","1:47:00 PM","0",0,NA,"ug/L","1160",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1513",NA,NA,"1513","078","SURF","2024-08-28","1:47:00 PM","0",0,NA,"ug/L","1070",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1514",NA,NA,"1514","078","SURF","2024-08-28","1:47:00 PM","0",0,NA,"ug/L","1120",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN1515",NA,NA,"1515","078","SURF","2024-08-28","1:47:00 PM","0",0,NA,"ug/L","1170",NA,NA,"Hamilton_City","Hamilton City 1",NA
"TN","TN76",NA,NA,"76","081","SURF","2024-05-30","9:53:00 AM","0",0,NA,"ug/L","950",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN77",NA,NA,"77","081","SURF","2024-05-30","9:53:00 AM","0",0,NA,"ug/L","930",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN78",NA,NA,"78","081","SURF","2024-05-30","9:53:00 AM","0",0,NA,"ug/L","930",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN532",NA,NA,"532","081","SURF","2024-06-20","9:04:00 AM","0",0,NA,"ug/L","850",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN533",NA,NA,"533","081","SURF","2024-06-20","9:04:00 AM","0",0,NA,"ug/L","860",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN534",NA,NA,"534","081","SURF","2024-06-20","9:04:00 AM","0",0,NA,"ug/L","870",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN934",NA,NA,"934","081","SURF","2024-07-17","9:43:00 AM","0",0,NA,"ug/L","1010",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN935",NA,NA,"935","081","SURF","2024-07-17","9:43:00 AM","0",0,NA,"ug/L","1070",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN936",NA,NA,"936","081","SURF","2024-07-17","9:43:00 AM","0",0,NA,"ug/L","1080",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN1312",NA,NA,"1312","081","SURF","2024-08-07","10:07:00 AM","0",0,NA,"ug/L","1270",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN1313",NA,NA,"1313","081","SURF","2024-08-07","10:07:00 AM","0",0,NA,"ug/L","1250",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN1314",NA,NA,"1314","081","SURF","2024-08-07","10:07:00 AM","0",0,NA,"ug/L","1370",NA,NA,"Pony_Express","Pony Express 1",NA
"TN","TN82",NA,NA,"82","087","SURF","2024-05-30","1:57:00 PM","0",0,NA,"ug/L","580",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN83",NA,NA,"83","087","SURF","2024-05-30","1:57:00 PM","0",0,NA,"ug/L","580",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN84",NA,NA,"84","087","SURF","2024-05-30","1:57:00 PM","0",0,NA,"ug/L","570",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN544",NA,NA,"544","087","SURF","2024-06-20","3:12:00 PM","0",0,NA,"ug/L","550",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN545",NA,NA,"545","087","SURF","2024-06-20","3:12:00 PM","0",0,NA,"ug/L","530",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN546",NA,NA,"546","087","SURF","2024-06-20","3:12:00 PM","0",0,NA,"ug/L","560",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN940",NA,NA,"940","087","SURF","2024-07-17","3:25:00 PM","0",0,NA,"ug/L","650",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN941",NA,NA,"941","087","SURF","2024-07-17","3:25:00 PM","0",0,NA,"ug/L","600",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN942",NA,NA,"942","087","SURF","2024-07-17","3:25:00 PM","0",0,NA,"ug/L","600",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN1270",NA,NA,"1270","087","SURF","2024-08-07","3:07:00 PM","0",0,NA,"ug/L","660",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN1271",NA,NA,"1271","087","SURF","2024-08-07","3:07:00 PM","0",0,NA,"ug/L","650",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN1272",NA,NA,"1272","087","SURF","2024-08-07","3:07:00 PM","0",0,NA,"ug/L","650",NA,NA,"Brookfield","Brookfield 1",NA
"TN","TN7",NA,NA,"7","088","SURF","2024-05-15","12:43:00 PM","0",0,NA,"ug/L","930",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN8",NA,NA,"8","088","SURF","2024-05-15","12:43:00 PM","0",0,NA,"ug/L","910",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN9",NA,NA,"9","088","SURF","2024-05-15","12:43:00 PM","0",0,NA,"ug/L","940",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN676",NA,NA,"676","088","SURF","2024-06-28","11:10:00 AM","0",0,NA,"ug/L","850",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN677",NA,NA,"677","088","SURF","2024-06-28","11:10:00 AM","0",0,NA,"ug/L","860",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN678",NA,NA,"678","088","SURF","2024-06-28","11:10:00 AM","0",0,NA,"ug/L","870",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1057",NA,NA,"1057","088","EPI","2024-07-22","11:31:00 AM","0",0,NA,"ug/L","920",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1058",NA,NA,"1058","088","EPI","2024-07-22","11:31:00 AM","0",0,NA,"ug/L","940",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1059",NA,NA,"1059","088","EPI","2024-07-22","11:31:00 AM","0",0,NA,"ug/L","930",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1054",NA,NA,"1054","088","SURF","2024-07-22","11:31:00 AM","0",0,NA,"ug/L","920",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1055",NA,NA,"1055","088","SURF","2024-07-22","11:31:00 AM","0",0,NA,"ug/L","1010",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1056",NA,NA,"1056","088","SURF","2024-07-22","11:31:00 AM","0",0,NA,"ug/L","940",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1438",NA,NA,"1438","088","SURF","2024-08-13","10:26:00 AM","0",0,NA,"ug/L","890",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1439",NA,NA,"1439","088","SURF","2024-08-13","10:26:00 AM","0",0,NA,"ug/L","930",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1440",NA,NA,"1440","088","SURF","2024-08-13","10:26:00 AM","0",0,NA,"ug/L","870",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1552",NA,NA,"1552","088","SURF","2024-09-10","4:48:00 PM","0",0,NA,"ug/L","840",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1553",NA,NA,"1553","088","SURF","2024-09-10","4:48:00 PM","0",0,NA,"ug/L","850",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN1554",NA,NA,"1554","088","SURF","2024-09-10","4:48:00 PM","0",0,NA,"ug/L","880",NA,NA,"Marceline_South","Marceline (South) 1",NA
"TN","TN817",NA,NA,"817","089","EPI","2024-07-10","4:43:00 PM","0",0,NA,"ug/L","700",NA,NA,"Truman","Truman 1",NA
"TN","TN818",NA,NA,"818","089","EPI","2024-07-10","4:43:00 PM","0",0,NA,"ug/L","700",NA,NA,"Truman","Truman 1",NA
"TN","TN819",NA,NA,"819","089","EPI","2024-07-10","4:43:00 PM","0",0,NA,"ug/L","720",NA,NA,"Truman","Truman 1",NA
"TN","TN814",NA,NA,"814","089","SURF","2024-07-10","4:43:00 PM","0",0,NA,"ug/L","680",NA,NA,"Truman","Truman 1",NA
"TN","TN815",NA,NA,"815","089","SURF","2024-07-10","4:43:00 PM","0",0,NA,"ug/L","680",NA,NA,"Truman","Truman 1",NA
"TN","TN816",NA,NA,"816","089","SURF","2024-07-10","4:43:00 PM","0",0,NA,"ug/L","680",NA,NA,"Truman","Truman 1",NA
"TN","TN1168",NA,NA,"1168","089","EPI","2024-07-30","2:28:00 PM","0",0,NA,"ug/L","720",NA,NA,"Truman","Truman 1",NA
"TN","TN1169",NA,NA,"1169","089","EPI","2024-07-30","2:28:00 PM","0",0,NA,"ug/L","740",NA,NA,"Truman","Truman 1",NA
"TN","TN1170",NA,NA,"1170","089","EPI","2024-07-30","2:28:00 PM","0",0,NA,"ug/L","750",NA,NA,"Truman","Truman 1",NA
"TN","TN1165",NA,NA,"1165","089","SURF","2024-07-30","2:28:00 PM","0",0,NA,"ug/L","730",NA,NA,"Truman","Truman 1",NA
"TN","TN1166",NA,NA,"1166","089","SURF","2024-07-30","2:28:00 PM","0",0,NA,"ug/L","770",NA,NA,"Truman","Truman 1",NA
"TN","TN1167",NA,NA,"1167","089","SURF","2024-07-30","2:28:00 PM","0",0,NA,"ug/L","720",NA,NA,"Truman","Truman 1",NA
"TN","TN1300",NA,NA,"1300","089","SURF","2024-08-07","10:43:00 AM","0",0,NA,"ug/L","820",NA,NA,"Truman","Truman 1",NA
"TN","TN1301",NA,NA,"1301","089","SURF","2024-08-07","10:43:00 AM","0",0,NA,"ug/L","790",NA,NA,"Truman","Truman 1",NA
"TN","TN1302",NA,NA,"1302","089","SURF","2024-08-07","10:43:00 AM","0",0,NA,"ug/L","830",NA,NA,"Truman","Truman 1",NA
"TN","TN1480",NA,NA,"1480","089","SURF","2024-08-21","12:44:00 PM","0",0,NA,"ug/L","610",NA,NA,"Truman","Truman 1",NA
"TN","TN1481",NA,NA,"1481","089","SURF","2024-08-21","12:44:00 PM","0",0,NA,"ug/L","670",NA,NA,"Truman","Truman 1",NA
"TN","TN1482",NA,NA,"1482","089","SURF","2024-08-21","12:44:00 PM","0",0,NA,"ug/L","640",NA,NA,"Truman","Truman 1",NA
"TN","TN1507",NA,NA,"1507","089","SURF","2024-08-27","5:50:00 PM","0",0,NA,"ug/L","760",NA,NA,"Truman","Truman 1",NA
"TN","TN1508",NA,NA,"1508","089","SURF","2024-08-27","5:50:00 PM","0",0,NA,"ug/L","750",NA,NA,"Truman","Truman 1",NA
"TN","TN1509",NA,NA,"1509","089","SURF","2024-08-27","5:50:00 PM","0",0,NA,"ug/L","760",NA,NA,"Truman","Truman 1",NA
"TN","TN1555",NA,NA,"1555","089","SURF","2024-09-11","12:18:00 PM","0",0,NA,"ug/L","730",NA,NA,"Truman","Truman 1",NA
"TN","TN1556",NA,NA,"1556","089","SURF","2024-09-11","12:18:00 PM","0",0,NA,"ug/L","790",NA,NA,"Truman","Truman 1",NA
"TN","TN1557",NA,NA,"1557","089","SURF","2024-09-11","12:18:00 PM","0",0,NA,"ug/L","750",NA,NA,"Truman","Truman 1",NA
"TN","TN160",NA,NA,"160","091","EPI","2024-05-28","6:07:00 PM","0",0,NA,"ug/L","1610",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN161",NA,NA,"161","091","EPI","2024-05-28","6:07:00 PM","0",0,NA,"ug/L","1600",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN162",NA,NA,"162","091","EPI","2024-05-28","6:07:00 PM","0",0,NA,"ug/L","1640",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN460",NA,NA,"460","091","SURF","2024-06-18","5:33:00 PM","0",0,NA,"ug/L","820",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN461",NA,NA,"461","091","SURF","2024-06-18","5:33:00 PM","0",0,NA,"ug/L","790",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN462",NA,NA,"462","091","SURF","2024-06-18","5:33:00 PM","0",0,NA,"ug/L","780",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN845",NA,NA,"845","091","SURF","2024-07-15","5:54:00 PM","0",0,NA,"ug/L","900",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN846",NA,NA,"846","091","SURF","2024-07-15","5:54:00 PM","0",0,NA,"ug/L","930",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN847",NA,NA,"847","091","SURF","2024-07-15","5:54:00 PM","0",0,NA,"ug/L","910",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN1225",NA,NA,"1225","091","SURF","2024-08-05","5:39:00 PM","0",0,NA,"ug/L","1020",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN1226",NA,NA,"1226","091","SURF","2024-08-05","5:39:00 PM","0",0,NA,"ug/L","1070",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN1227",NA,NA,"1227","091","SURF","2024-08-05","5:39:00 PM","0",0,NA,"ug/L","1100",NA,NA,"Atkinson","Atkinson 1",NA
"TN","TN148",NA,NA,"148","092","SURF","2024-05-28","12:47:00 PM","0",0,NA,"ug/L","550",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN149",NA,NA,"149","092","SURF","2024-05-28","12:47:00 PM","0",0,NA,"ug/L","590",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN150",NA,NA,"150","092","SURF","2024-05-28","12:47:00 PM","0",0,NA,"ug/L","590",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN664",NA,NA,"664","092","SURF","2024-06-27","10:50:00 AM","0",0,NA,"ug/L","520",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN665",NA,NA,"665","092","SURF","2024-06-27","10:50:00 AM","0",0,NA,"ug/L","530",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN666",NA,NA,"666","092","SURF","2024-06-27","10:50:00 AM","0",0,NA,"ug/L","510",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN833",NA,NA,"833","092","SURF","2024-07-15","12:52:00 PM","0",0,NA,"ug/L","550",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN834",NA,NA,"834","092","SURF","2024-07-15","12:52:00 PM","0",0,NA,"ug/L","560",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN835",NA,NA,"835","092","SURF","2024-07-15","12:52:00 PM","0",0,NA,"ug/L","630",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN1219",NA,NA,"1219","092","SURF","2024-08-05","12:29:00 PM","0",0,NA,"ug/L","610",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN1220",NA,NA,"1220","092","SURF","2024-08-05","12:29:00 PM","0",0,NA,"ug/L","560",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN1221",NA,NA,"1221","092","SURF","2024-08-05","12:29:00 PM","0",0,NA,"ug/L","570",NA,NA,"Pomme_De_Terre","Pomme de Terre 1",NA
"TN","TN905",NA,NA,"905","093","SURF","2024-07-16","12:20:00 PM","0",0,NA,"ug/L","330",NA,NA,"Stockton","Stockton 1",NA
"TN","TN906",NA,NA,"906","093","SURF","2024-07-16","12:20:00 PM","0",0,NA,"ug/L","360",NA,NA,"Stockton","Stockton 1",NA
"TN","TN1720",NA,NA,"1720","093","SURF","2024-07-16","12:20:00 PM","0",0,NA,"ug/L","320",NA,NA,"Stockton","Stockton 1",NA
"TN","TN1721",NA,NA,"1721","093","SURF","2024-07-16","12:20:00 PM","0",0,NA,"ug/L","320",NA,NA,"Stockton","Stockton 1",NA
"TN","TN1722",NA,NA,"1722","093","SURF","2024-07-16","12:20:00 PM","0",0,NA,"ug/L","310",NA,NA,"Stockton","Stockton 1",NA
"TN","TN1294",NA,NA,"1294","093","SURF","2024-08-07","1:34:00 PM","0",0,NA,"ug/L","460",NA,NA,"Stockton","Stockton 1",NA
"TN","TN1295",NA,NA,"1295","093","SURF","2024-08-07","1:34:00 PM","0",0,NA,"ug/L","490",NA,NA,"Stockton","Stockton 1",NA
"TN","TN1296",NA,NA,"1296","093","SURF","2024-08-07","1:34:00 PM","0",0,NA,"ug/L","560",NA,NA,"Stockton","Stockton 1",NA
